neighbor;price;days_in_market;expenses;util;n_bathrooms;n_rooms;parking;scraping_day;longitude;latitude;price_util
aguas norte;2800.0;0.0;698.0;98.0;3.0;3.0;2.0;2020-05-01;;;28.571428571428573
guara ii;2400.0;0.0;;120.0;2.0;3.0;2.0;2020-05-01;;;20.0
lago sul;6500.0;174.0;;153.0;3.0;3.0;2.0;2020-05-01;;;42.48366013071895
riacho fundo;2200.0;211.0;;240.0;1.0;3.0;2.0;2020-05-01;;;9.166666666666666
sobradinho;2200.0;25.0;;120.0;2.0;3.0;2.0;2020-05-01;;;18.333333333333332
guara ii;2800.0;0.0;550.0;73.0;1.0;3.0;2.0;2020-05-01;;;38.35616438356164
sudoeste;4000.0;21.0;;117.0;3.0;3.0;2.0;2020-05-01;;;34.18803418803419
jardim goias;5500.0;9.0;550.0;80.0;3.0;2.0;2.0;2020-05-01;;;68.75
jardim america;1200.0;52.0;;100.0;2.0;3.0;2.0;2020-05-01;;;12.0
parque amazonia;1700.0;1.0;;103.0;2.0;3.0;2.0;2020-05-01;;;16.50485436893204
asa norte;4400.0;50.0;1458.0;80.0;1.0;2.0;2.0;2020-05-01;;;55.0
samambaia norte;1300.0;282.0;;100.0;3.0;3.0;2.0;2020-05-01;;;13.0
lago sul;2800.0;14.0;250.0;90.0;4.0;3.0;3.0;2020-05-01;;;31.11111111111111
asa sul;3750.0;72.0;;150.0;1.0;3.0;2.0;2020-05-01;;;25.0
centro;3000.0;99.0;;150.0;2.0;3.0;2.0;2020-05-01;;;20.0
aguas norte;2600.0;7.0;789.0;96.0;2.0;3.0;2.0;2020-05-01;;;27.083333333333332
setor bueno;3500.0;0.0;500.0;74.0;2.0;2.0;2.0;2020-05-01;;;47.2972972972973
lago sul;4200.0;44.0;;300.0;4.0;3.0;2.0;2020-05-01;;;14.0
taguatinga norte;1600.0;360.0;;100.0;1.0;3.0;2.0;2020-05-01;;;16.0
aguas sul;2400.0;1.0;599.0;100.0;3.0;3.0;2.0;2020-05-01;;;24.0
jardins mangueiral;2500.0;10.0;;67.0;2.0;3.0;2.0;2020-05-01;;;37.3134328358209
taguatinga norte;1100.0;45.0;;70.0;1.0;2.0;2.0;2020-05-01;;;15.714285714285714
asa norte;7500.0;134.0;1700.0;98.0;2.0;3.0;2.0;2020-05-01;;;76.53061224489795
parque amazonia;1962.0;0.0;;90.0;2.0;3.0;2.0;2020-05-01;;;21.8
setor habitacional jardim botanico;3800.0;13.0;669.0;120.0;3.0;2.0;2.0;2020-05-01;;;31.666666666666668
guara i;1700.0;45.0;370.0;84.0;2.0;2.0;2.0;2020-05-01;;;20.238095238095237
sudoeste;9500.0;0.0;2300.0;240.0;4.0;3.0;2.0;2020-05-01;;;39.583333333333336
asa sul;5000.0;50.0;;168.0;3.0;3.0;3.0;2020-05-01;;;29.761904761904763
riacho fundo;1600.0;182.0;;120.0;1.0;3.0;2.0;2020-05-01;;;13.333333333333334
alto da gloria;4500.0;0.0;700.0;154.0;3.0;3.0;2.0;2020-05-01;;;29.22077922077922
ceilandia centro;1400.0;0.0;;123.0;1.0;3.0;3.0;2020-05-01;;;11.382113821138212
setor de mansoes de sobradinho;1600.0;88.0;;95.0;2.0;3.0;2.0;2020-05-01;;;16.842105263157894
setor habitacional jardim botanico;2500.0;45.0;540.0;110.0;1.0;2.0;2.0;2020-05-01;;;22.727272727272727
setor bueno;1100.0;15.0;620.0;90.0;4.0;3.0;2.0;2020-05-01;;;12.222222222222221
setor de mansoes de sobradinho;1500.0;114.0;;80.0;1.0;3.0;2.0;2020-05-01;;;18.75
centro;800.0;365.0;;65.0;1.0;3.0;2.0;2020-05-01;;;12.307692307692308
ceilandia norte;800.0;282.0;;150.0;1.0;2.0;2.0;2020-05-01;;;5.333333333333333
setor oeste;1600.0;83.0;650.0;118.0;4.0;3.0;2.0;2020-05-01;;;13.559322033898304
park sul;4800.0;15.0;992.0;100.0;2.0;3.0;2.0;2020-05-01;;;48.0
guara i;1800.0;39.0;;90.0;3.0;3.0;2.0;2020-05-01;;;20.0
setor bueno;3000.0;24.0;640.0;117.0;4.0;3.0;2.0;2020-05-01;;;25.641025641025642
grande colorado;2750.0;36.0;285.0;220.0;4.0;3.0;2.0;2020-05-01;;;12.5
aguas norte;2500.0;21.0;568.0;75.0;2.0;2.0;2.0;2020-05-01;;;33.333333333333336
asa norte;4000.0;22.0;;73.0;3.0;2.0;2.0;2020-05-01;;;54.794520547945204
aguas norte;3100.0;4.0;904.0;146.0;3.0;3.0;2.0;2020-05-01;;;21.232876712328768
jardim goias;3000.0;3.0;540.0;121.0;2.0;2.0;2.0;2020-05-01;;;24.793388429752067
ceilandia norte;1400.0;1.0;;123.0;2.0;3.0;3.0;2020-05-01;;;11.382113821138212
taguatinga norte;1500.0;11.0;;120.0;2.0;3.0;3.0;2020-05-01;;;12.5
riacho fundo;2600.0;15.0;;359.0;3.0;3.0;3.0;2020-05-01;;;7.242339832869081
cruzeiro velho;3500.0;13.0;;120.0;3.0;3.0;3.0;2020-05-01;;;29.166666666666668
guara ii;1600.0;14.0;;100.0;1.0;3.0;2.0;2020-05-01;;;16.0
noroeste;5550.0;0.0;1320.0;110.0;3.0;3.0;2.0;2020-05-01;;;50.45454545454545
setor nova suica;2200.0;1.0;664.0;206.0;2.0;3.0;2.0;2020-05-01;;;10.679611650485437
noroeste;6000.0;16.0;;127.0;3.0;3.0;2.0;2020-05-01;;;47.24409448818898
taguatinga norte;1700.0;0.0;;150.0;3.0;3.0;2.0;2020-05-01;;;11.333333333333334
asa norte;5100.0;27.0;;95.0;3.0;3.0;2.0;2020-05-01;;;53.68421052631579
asa norte;4000.0;3.0;610.0;73.0;3.0;2.0;2.0;2020-05-01;;;54.794520547945204
taguatinga norte;1350.0;15.0;;130.0;2.0;3.0;3.0;2020-05-01;;;10.384615384615385
park sul;4400.0;88.0;914.0;86.0;3.0;3.0;2.0;2020-05-01;;;51.16279069767442
setor bueno;2000.0;1.0;375.0;72.0;2.0;3.0;2.0;2020-05-01;;;27.77777777777778
samambaia norte;1500.0;22.0;;150.0;2.0;2.0;2.0;2020-05-01;;;10.0
setor bueno;1000.0;1.0;;122.0;4.0;3.0;2.0;2020-05-01;;;8.19672131147541
aguas norte;2000.0;2.0;575.0;70.0;2.0;3.0;2.0;2020-05-01;;;28.571428571428573
parque amazonia;850.0;3.0;;100.0;1.0;3.0;2.0;2020-05-01;;;8.5
noroeste;5100.0;39.0;1107.0;115.0;3.0;3.0;2.0;2020-05-01;;;44.34782608695652
ceilandia norte;1100.0;1.0;;120.0;1.0;2.0;3.0;2020-05-01;;;9.166666666666666
asa norte;5500.0;58.0;1123.0;158.0;3.0;2.0;2.0;2020-05-01;;;34.81012658227848
guara i;8800.0;191.0;;220.0;3.0;3.0;3.0;2020-05-01;;;40.0
centro;4500.0;365.0;;150.0;4.0;2.0;3.0;2020-05-01;;;30.0
asa norte;5100.0;49.0;;95.0;3.0;3.0;2.0;2020-05-01;;;53.68421052631579
park sul;5950.0;63.0;1548.0;120.0;1.0;3.0;2.0;2020-05-01;;;49.583333333333336
lago sul;5300.0;161.0;;326.0;3.0;2.0;3.0;2020-05-01;;;16.257668711656443
setor aeroporto;1100.0;248.0;450.0;93.0;2.0;3.0;2.0;2020-05-01;;;11.827956989247312
setor habitacional jardim botanico;1800.0;1.0;418.0;180.0;2.0;3.0;2.0;2020-05-01;;;10.0
aguas norte;2100.0;9.0;520.0;67.0;2.0;2.0;2.0;2020-05-01;;;31.34328358208955
taguatinga norte;1050.0;276.0;;80.0;1.0;3.0;2.0;2020-05-01;;;13.125
vicente pires;2300.0;15.0;235.0;180.0;4.0;3.0;3.0;2020-05-01;;;12.777777777777779
setor de hoteis e turismo norte;6000.0;145.0;750.0;96.0;2.0;2.0;2.0;2020-05-01;;;62.5
vila planalto;4000.0;365.0;;240.0;3.0;3.0;3.0;2020-05-01;;;16.666666666666668
asa norte;6100.0;63.0;;127.0;3.0;3.0;2.0;2020-05-01;;;48.031496062992126
asa norte;4000.0;16.0;;78.0;3.0;2.0;2.0;2020-05-01;;;51.282051282051285
guara ii;3700.0;51.0;;290.0;4.0;3.0;2.0;2020-05-01;;;12.758620689655173
sudoeste;6300.0;53.0;750.0;200.0;4.0;3.0;2.0;2020-05-01;;;31.5
jardim goias;1450.0;48.0;540.0;90.0;2.0;3.0;2.0;2020-05-01;;;16.11111111111111
noroeste;5000.0;45.0;;91.0;3.0;3.0;2.0;2020-05-01;;;54.94505494505494
noroeste;6000.0;48.0;;91.0;3.0;3.0;2.0;2020-05-01;;;65.93406593406593
samambaia;2000.0;33.0;;250.0;1.0;3.0;2.0;2020-05-01;;;8.0
setor leste universitario;1600.0;51.0;480.0;84.0;3.0;3.0;2.0;2020-05-01;;;19.047619047619047
setor bueno;2000.0;1.0;360.0;72.0;1.0;3.0;2.0;2020-05-01;;;27.77777777777778
setor oeste;6000.0;72.0;;260.0;3.0;3.0;3.0;2020-05-01;;;23.076923076923077
setor bueno;1500.0;72.0;700.0;127.0;2.0;3.0;2.0;2020-05-01;;;11.811023622047244
taguatinga norte;4000.0;70.0;;280.0;3.0;3.0;3.0;2020-05-01;;;14.285714285714286
ceilandia sul;900.0;23.0;;135.0;1.0;3.0;2.0;2020-05-01;;;6.666666666666667
centro;13500.0;46.0;;136.0;2.0;3.0;3.0;2020-05-01;;;99.26470588235294
setor bueno;1750.0;1.0;500.0;86.0;1.0;3.0;2.0;2020-05-01;;;20.348837209302324
noroeste;3790.0;50.0;750.0;77.0;3.0;2.0;2.0;2020-05-01;;;49.22077922077922
setor marista;2000.0;0.0;500.0;69.0;2.0;2.0;2.0;2020-05-01;;;28.985507246376812
asa sul;3000.0;52.0;;100.0;2.0;3.0;2.0;2020-05-01;;;30.0
setor oeste;1300.0;52.0;930.0;140.0;3.0;3.0;2.0;2020-05-01;;;9.285714285714286
setor habitacional jardim botanico;2800.0;59.0;600.0;195.0;2.0;3.0;3.0;2020-05-01;;;14.35897435897436
setor bueno;2100.0;1.0;700.0;169.0;3.0;3.0;2.0;2020-05-01;;;12.42603550295858
samambaia sul;1200.0;35.0;;70.0;1.0;2.0;2.0;2020-05-01;;;17.142857142857142
taguatinga norte;1500.0;0.0;;100.0;1.0;3.0;2.0;2020-05-01;;;15.0
noroeste;3200.0;1.0;510.0;70.0;2.0;2.0;2.0;2020-05-01;;;45.714285714285715
riacho fundo ii;900.0;4.0;;80.0;2.0;3.0;2.0;2020-05-01;;;11.25
jardim america;2500.0;0.0;390.0;90.0;4.0;3.0;2.0;2020-05-01;;;27.77777777777778
samambaia sul;1100.0;80.0;;130.0;1.0;2.0;2.0;2020-05-01;;;8.461538461538462
aguas sul;3000.0;1.0;650.0;117.0;3.0;3.0;2.0;2020-05-01;;;25.641025641025642
taguatinga sul;700.0;231.0;;80.0;2.0;2.0;2.0;2020-05-01;;;8.75
ceilandia norte;1500.0;0.0;;130.0;2.0;3.0;3.0;2020-05-01;;;11.538461538461538
taguatinga norte;2500.0;0.0;;140.0;3.0;2.0;2.0;2020-05-01;;;17.857142857142858
guara ii;1900.0;0.0;;82.0;1.0;3.0;2.0;2020-05-01;;;23.170731707317074
centro;800.0;0.0;;120.0;1.0;2.0;2.0;2020-05-01;;;6.666666666666667
setor bueno;5200.0;0.0;550.0;127.0;4.0;3.0;2.0;2020-05-01;;;40.94488188976378
serrinha;1800.0;0.0;500.0;91.0;4.0;3.0;3.0;2020-05-01;;;19.78021978021978
jardim goias;2600.0;15.0;485.0;111.0;4.0;3.0;2.0;2020-05-01;;;23.423423423423422
jardim goias;3700.0;0.0;660.0;128.0;3.0;3.0;3.0;2020-05-01;;;28.90625
centro;3500.0;17.0;380.0;295.0;4.0;3.0;3.0;2020-05-01;;;11.864406779661017
taquari;2700.0;0.0;;170.0;2.0;3.0;2.0;2020-05-01;;;15.882352941176471
centro;750.0;0.0;;300.0;1.0;3.0;2.0;2020-05-01;;;2.5
centro;2500.0;23.0;;120.0;3.0;3.0;2.0;2020-05-01;;;20.833333333333332
alto da gloria;4500.0;23.0;;154.0;4.0;3.0;2.0;2020-05-01;;;29.22077922077922
lago sul;3200.0;0.0;540.0;160.0;3.0;2.0;2.0;2020-05-01;;;20.0
setor bueno;3000.0;0.0;480.0;93.0;3.0;3.0;2.0;2020-05-01;;;32.25806451612903
taguatinga centro;1452.0;0.0;300.0;75.0;2.0;3.0;2.0;2020-05-01;;;19.36
setor bueno;1900.0;0.0;650.0;140.0;4.0;3.0;3.0;2020-05-01;;;13.571428571428571
noroeste;5500.0;10.0;;101.0;3.0;3.0;2.0;2020-04-20;;;54.45544554455446
setor sul;2400.0;25.0;;200.0;2.0;3.0;3.0;2020-04-20;;;12.0
park sul;4500.0;7.0;980.0;75.0;3.0;2.0;2.0;2020-04-20;;;60.0
noroeste;5500.0;10.0;885.0;120.0;3.0;3.0;2.0;2020-04-20;;;45.833333333333336
jardim atlantico;2400.0;5.0;170.0;96.0;2.0;3.0;2.0;2020-04-20;;;25.0
sudoeste;10000.0;38.0;2000.0;200.0;2.0;3.0;2.0;2020-04-20;;;50.0
setor bueno;1500.0;52.0;870.0;186.0;2.0;3.0;2.0;2020-04-20;;;8.064516129032258
setor aeroporto;2800.0;5.0;500.0;106.0;3.0;3.0;2.0;2020-04-20;;;26.41509433962264
setor bueno;1500.0;30.0;640.0;127.0;2.0;2.0;2.0;2020-04-20;;;11.811023622047244
vila rosa;950.0;8.0;300.0;62.0;2.0;2.0;2.0;2020-04-20;;;15.32258064516129
park sul;4100.0;63.0;941.0;75.0;2.0;2.0;2.0;2020-04-20;;;54.666666666666664
samambaia;2300.0;52.0;;120.0;2.0;3.0;3.0;2020-04-20;;;19.166666666666668
jardim goias;4500.0;51.0;550.0;125.0;4.0;2.0;2.0;2020-04-20;;;36.0
sudoeste;4400.0;21.0;1560.0;138.0;4.0;2.0;2.0;2020-04-20;;;31.884057971014492
vicente pires;4900.0;185.0;300.0;350.0;4.0;3.0;2.0;2020-04-20;;;14.0
zona industrial;4995.0;179.0;1170.0;96.0;3.0;3.0;2.0;2020-04-20;;;52.03125
setor oeste;2400.0;61.0;1600.0;150.0;3.0;3.0;2.0;2020-04-20;;;16.0
asa norte;4000.0;365.0;;74.0;3.0;2.0;2.0;2020-04-20;;;54.054054054054056
cruzeiro velho;3100.0;0.0;;113.0;2.0;3.0;2.0;2020-04-20;;;27.43362831858407
vila uniao;900.0;5.0;;80.0;1.0;2.0;2.0;2020-04-20;;;11.25
aguas norte;2300.0;136.0;715.0;110.0;3.0;3.0;2.0;2020-04-20;;;20.90909090909091
vila uniao;900.0;5.0;;100.0;1.0;2.0;2.0;2020-04-20;;;9.0
sobradinho;4000.0;249.0;;235.0;2.0;3.0;2.0;2020-04-20;;;17.02127659574468
samambaia norte;1000.0;144.0;;112.0;1.0;3.0;2.0;2020-04-20;;;8.928571428571429
vila uniao;1000.0;5.0;;80.0;1.0;2.0;2.0;2020-04-20;;;12.5
vicente pires;4000.0;139.0;172.0;195.0;4.0;3.0;3.0;2020-04-20;;;20.512820512820515
vicente pires;3600.0;35.0;100.0;200.0;3.0;3.0;3.0;2020-04-20;;;18.0
santa genoveva;2300.0;72.0;;130.0;2.0;3.0;2.0;2020-04-20;;;17.692307692307693
vila uniao;1000.0;5.0;;100.0;1.0;2.0;2.0;2020-04-20;;;10.0
asa norte;8000.0;34.0;;99.0;2.0;3.0;2.0;2020-04-20;;;80.8080808080808
jardim atlantico;1350.0;5.0;;100.0;2.0;3.0;2.0;2020-04-20;;;13.5
lago norte;3500.0;25.0;;150.0;3.0;3.0;3.0;2020-04-20;;;23.333333333333332
aguas sul;2400.0;17.0;463.0;70.0;2.0;3.0;2.0;2020-04-20;;;34.285714285714285
noroeste;8500.0;48.0;;170.0;4.0;3.0;2.0;2020-04-20;;;50.0
guara ii;2500.0;5.0;488.0;80.0;2.0;3.0;2.0;2020-04-20;;;31.25
setor central;1500.0;5.0;750.0;160.0;2.0;3.0;2.0;2020-04-20;;;9.375
taguatinga centro;3000.0;5.0;;180.0;1.0;3.0;2.0;2020-04-20;;;16.666666666666668
noroeste;5500.0;53.0;900.0;148.0;4.0;3.0;2.0;2020-04-20;;;37.16216216216216
setor oeste;2550.0;5.0;1800.0;250.0;4.0;3.0;2.0;2020-04-20;;;10.2
setor sul;2200.0;73.0;;80.0;2.0;3.0;2.0;2020-04-20;;;27.5
setor habitacional jardim botanico;2950.0;0.0;590.0;120.0;4.0;3.0;3.0;2020-04-20;;;24.583333333333332
setor habitacional jardim botanico;3900.0;365.0;387.0;230.0;3.0;3.0;2.0;2020-04-20;;;16.956521739130434
setor oeste;1800.0;5.0;1500.0;220.0;2.0;3.0;2.0;2020-04-20;;;8.181818181818182
lago norte;3950.0;0.0;;198.0;1.0;2.0;2.0;2020-04-20;;;19.949494949494948
asa norte;4700.0;7.0;862.0;106.0;2.0;3.0;2.0;2020-04-20;;;44.339622641509436
grande colorado;2600.0;85.0;360.0;200.0;2.0;3.0;2.0;2020-04-20;;;13.0
serrinha;3000.0;5.0;520.0;120.0;4.0;3.0;2.0;2020-04-20;;;25.0
vila uniao;900.0;6.0;;100.0;1.0;2.0;2.0;2020-04-20;;;9.0
aguas sul;2400.0;18.0;463.0;70.0;2.0;3.0;2.0;2020-04-20;;;34.285714285714285
samambaia norte;1150.0;5.0;;98.0;1.0;2.0;3.0;2020-04-20;;;11.73469387755102
jardim america;1200.0;6.0;;65.0;1.0;2.0;2.0;2020-04-20;;;18.46153846153846
vila uniao;1000.0;6.0;;100.0;1.0;2.0;2.0;2020-04-20;;;10.0
jardim atlantico;1350.0;6.0;;100.0;2.0;3.0;2.0;2020-04-20;;;13.5
samambaia;1000.0;6.0;;112.0;2.0;3.0;2.0;2020-04-20;;;8.928571428571429
aguas norte;2000.0;40.0;550.0;85.0;3.0;2.0;2.0;2020-04-20;;;23.529411764705884
vila uniao;900.0;6.0;;80.0;1.0;2.0;2.0;2020-04-20;;;11.25
asa norte;8000.0;35.0;;99.0;2.0;3.0;2.0;2020-04-20;;;80.8080808080808
taguatinga centro;3000.0;6.0;;180.0;1.0;3.0;2.0;2020-04-20;;;16.666666666666668
serrinha;3000.0;6.0;520.0;120.0;4.0;3.0;2.0;2020-04-20;;;25.0
santa genoveva;2300.0;73.0;;130.0;2.0;3.0;2.0;2020-04-20;;;17.692307692307693
setor bueno;3200.0;4.0;640.0;117.0;4.0;3.0;2.0;2020-04-03;;;27.35042735042735
jardim goias;4500.0;34.0;550.0;125.0;4.0;2.0;2.0;2020-04-03;;;36.0
setor central;2300.0;34.0;1200.0;150.0;2.0;3.0;2.0;2020-04-03;;;15.333333333333334
setor oeste;3350.0;4.0;1100.0;145.0;2.0;2.0;2.0;2020-04-03;;;23.103448275862068
setor bueno;1500.0;13.0;640.0;127.0;2.0;2.0;2.0;2020-04-03;;;11.811023622047244
jardim america;2700.0;9.0;250.0;79.0;2.0;3.0;2.0;2020-04-03;;;34.177215189873415
jardim goias;2400.0;34.0;600.0;75.0;2.0;2.0;2.0;2020-04-03;;;32.0
setor bueno;1500.0;35.0;870.0;186.0;2.0;3.0;2.0;2020-04-03;;;8.064516129032258
setor oeste;2700.0;20.0;900.0;170.0;3.0;3.0;2.0;2020-04-03;;;15.882352941176471
setor bela vista;1400.0;55.0;470.0;70.0;2.0;2.0;2.0;2020-04-03;;;20.0
jardim goias;2000.0;16.0;450.0;78.0;2.0;2.0;2.0;2020-04-03;;;25.641025641025642
setor oeste;1800.0;4.0;360.0;64.0;2.0;2.0;2.0;2020-04-03;;;28.125
setor oeste;2400.0;44.0;1600.0;150.0;3.0;3.0;2.0;2020-04-03;;;16.0
setor bueno;3500.0;11.0;550.0;116.0;3.0;3.0;2.0;2020-04-03;;;30.17241379310345
setor marista;2700.0;29.0;;250.0;2.0;3.0;2.0;2020-04-03;;;10.8
setor oeste;11000.0;35.0;;350.0;4.0;3.0;3.0;2020-04-03;;;31.428571428571427
vila uniao;900.0;35.0;;80.0;1.0;2.0;2.0;2020-04-03;;;11.25
vila uniao;900.0;35.0;;100.0;1.0;2.0;2.0;2020-04-03;;;9.0
vila uniao;1000.0;35.0;;100.0;1.0;2.0;2.0;2020-04-03;;;10.0
setor sul;2200.0;56.0;;80.0;2.0;3.0;2.0;2020-04-03;;;27.5
santa genoveva;1100.0;0.0;105.0;74.0;2.0;2.0;2.0;2020-04-03;;;14.864864864864865
setor oeste;1800.0;16.0;1500.0;220.0;2.0;3.0;2.0;2020-04-03;;;8.181818181818182
vila uniao;1000.0;35.0;;80.0;1.0;2.0;2.0;2020-04-03;;;12.5
vila uniao;900.0;34.0;;100.0;1.0;2.0;2.0;2020-04-03;;;9.0
jardim atlantico;1200.0;0.0;318.0;74.0;2.0;3.0;2.0;2020-04-03;;;16.216216216216218
santa genoveva;2300.0;55.0;;130.0;2.0;3.0;2.0;2020-04-03;;;17.692307692307693
jardim america;1200.0;21.0;;65.0;1.0;2.0;2.0;2020-04-03;;;18.46153846153846
setor oeste;2700.0;56.0;1600.0;193.0;4.0;3.0;2.0;2020-04-03;;;13.989637305699482
setor central;1500.0;35.0;750.0;160.0;2.0;3.0;2.0;2020-04-03;;;9.375
setor oeste;1300.0;24.0;930.0;140.0;3.0;3.0;2.0;2020-04-03;;;9.285714285714286
setor nova suica;2500.0;153.0;600.0;83.0;2.0;2.0;2.0;2020-04-03;;;30.120481927710845
santa genoveva;1100.0;1.0;105.0;74.0;2.0;2.0;2.0;2020-04-03;;;14.864864864864865
centro;900.0;1.0;;95.0;2.0;3.0;3.0;2020-04-03;;;9.473684210526315
parque amazonia;1300.0;1.0;400.0;69.0;2.0;2.0;2.0;2020-04-03;;;18.840579710144926
setor oeste;1700.0;104.0;1300.0;188.0;4.0;3.0;2.0;2020-04-03;;;9.042553191489361
setor bueno;3300.0;0.0;1100.0;140.0;3.0;3.0;2.0;2020-04-03;;;23.571428571428573
jardim america;1200.0;24.0;;100.0;2.0;3.0;2.0;2020-04-03;;;12.0
setor bueno;2000.0;1.0;360.0;72.0;1.0;3.0;2.0;2020-04-03;;;27.77777777777778
parque amazonia;2000.0;1.0;;103.0;2.0;3.0;2.0;2020-04-03;;;19.41747572815534
setor leste universitario;1600.0;23.0;480.0;84.0;3.0;3.0;2.0;2020-04-03;;;19.047619047619047
vila rosa;800.0;1.0;258.0;109.0;2.0;2.0;2.0;2020-04-03;;;7.339449541284404
setor bueno;2100.0;1.0;700.0;169.0;3.0;3.0;2.0;2020-04-03;;;12.42603550295858
centro;800.0;0.0;;120.0;1.0;2.0;2.0;2020-04-03;;;6.666666666666667
jardim goias;3700.0;0.0;660.0;128.0;3.0;3.0;3.0;2020-04-03;;;28.90625
centro;750.0;0.0;;300.0;1.0;3.0;2.0;2020-04-03;;;2.5
centro;750.0;0.0;;300.0;2.0;3.0;2.0;2020-04-03;;;2.5
jardim goias;2500.0;0.0;650.0;75.0;2.0;2.0;2.0;2020-04-03;;;33.333333333333336
jardim goias;2000.0;28.0;450.0;78.0;2.0;2.0;2.0;2020-04-15;;;25.641025641025642
jardim goias;2400.0;46.0;600.0;75.0;2.0;2.0;2.0;2020-04-15;;;32.0
setor marista;2700.0;41.0;;250.0;2.0;3.0;2.0;2020-04-15;;;10.8
setor bueno;1500.0;25.0;640.0;127.0;2.0;2.0;2.0;2020-04-15;;;11.811023622047244
setor oeste;2300.0;32.0;900.0;170.0;3.0;3.0;2.0;2020-04-15;;;13.529411764705882
setor bela vista;1400.0;67.0;470.0;70.0;2.0;2.0;2.0;2020-04-15;;;20.0
setor aeroporto;2820.0;0.0;500.0;106.0;3.0;3.0;2.0;2020-04-15;;;26.60377358490566
setor bueno;1500.0;47.0;870.0;186.0;2.0;3.0;2.0;2020-04-15;;;8.064516129032258
setor sul;2200.0;68.0;;80.0;2.0;3.0;2.0;2020-04-15;;;27.5
vila uniao;900.0;0.0;;80.0;1.0;2.0;2.0;2020-04-15;;;11.25
vila uniao;1000.0;0.0;;100.0;1.0;2.0;2.0;2020-04-15;;;10.0
setor central;1500.0;0.0;750.0;160.0;2.0;3.0;2.0;2020-04-15;;;9.375
parque amazonia;1250.0;0.0;;150.0;1.0;3.0;3.0;2020-04-15;;;8.333333333333334
centro;900.0;0.0;;95.0;2.0;3.0;3.0;2020-04-15;;;9.473684210526315
vila uniao;1000.0;0.0;;80.0;1.0;2.0;2.0;2020-04-15;;;12.5
setor oeste;11000.0;0.0;;350.0;4.0;3.0;3.0;2020-04-15;;;31.428571428571427
vila uniao;900.0;0.0;;100.0;1.0;2.0;2.0;2020-04-15;;;9.0
asa norte;9500.0;174.0;;244.0;4.0;3.0;2.0;2020-04-15;;;38.9344262295082
guara ii;2200.0;0.0;;72.0;2.0;3.0;2.0;2020-04-15;;;30.555555555555557
jardim atlantico;1200.0;0.0;318.0;74.0;2.0;3.0;2.0;2020-04-15;;;16.216216216216218
setor oeste;2550.0;0.0;1800.0;250.0;4.0;3.0;2.0;2020-04-15;;;10.2
serrinha;3000.0;0.0;520.0;120.0;4.0;3.0;2.0;2020-04-15;;;25.0
setor oeste;1800.0;0.0;1500.0;220.0;2.0;3.0;2.0;2020-04-15;;;8.181818181818182
setor oeste;2700.0;68.0;1600.0;193.0;4.0;3.0;2.0;2020-04-15;;;13.989637305699482
jardim goias;2700.0;1.0;350.0;145.0;4.0;3.0;2.0;2020-04-15;;;18.620689655172413
setor nova suica;4500.0;365.0;;225.0;4.0;3.0;3.0;2020-04-15;;;20.0
setor bueno;3500.0;1.0;500.0;74.0;2.0;2.0;2.0;2020-04-15;;;47.2972972972973
centro;800.0;0.0;;120.0;1.0;2.0;2.0;2020-04-15;;;6.666666666666667
jardim goias;3700.0;0.0;660.0;128.0;3.0;3.0;3.0;2020-04-15;;;28.90625
setor bueno;2100.0;1.0;700.0;169.0;3.0;3.0;2.0;2020-04-15;;;12.42603550295858
santa genoveva;1100.0;1.0;105.0;74.0;2.0;2.0;2.0;2020-04-15;;;14.864864864864865
setor oeste;1300.0;36.0;930.0;140.0;3.0;3.0;2.0;2020-04-15;;;9.285714285714286
parque amazonia;2000.0;1.0;;103.0;2.0;3.0;2.0;2020-04-15;;;19.41747572815534
setor bueno;3500.0;0.0;1400.0;170.0;3.0;3.0;3.0;2020-04-15;;;20.58823529411765
setor leste universitario;1600.0;35.0;480.0;84.0;3.0;3.0;2.0;2020-04-15;;;19.047619047619047
setor bueno;3000.0;0.0;480.0;93.0;3.0;3.0;2.0;2020-04-15;;;32.25806451612903
setor oeste;1600.0;67.0;650.0;118.0;4.0;3.0;2.0;2020-04-15;;;13.559322033898304
setor oeste;1700.0;116.0;1300.0;188.0;4.0;3.0;2.0;2020-04-15;;;9.042553191489361
vila rosa;800.0;1.0;258.0;109.0;2.0;2.0;2.0;2020-04-15;;;7.339449541284404
setor oeste;6000.0;56.0;;260.0;3.0;3.0;3.0;2020-04-15;;;23.076923076923077
setor bueno;2200.0;1.0;570.0;195.0;4.0;3.0;2.0;2020-04-15;;;11.282051282051283
setor bueno;2500.0;67.0;500.0;82.0;2.0;3.0;2.0;2020-04-15;;;30.48780487804878
setor bueno;3200.0;8.0;640.0;117.0;4.0;3.0;2.0;2020-04-15;;;27.35042735042735
setor bueno;2000.0;1.0;360.0;72.0;1.0;3.0;2.0;2020-04-15;;;27.77777777777778
jardim goias;1500.0;32.0;540.0;90.0;2.0;3.0;2.0;2020-04-15;;;16.666666666666668
setor marista;2100.0;54.0;500.0;69.0;2.0;2.0;2.0;2020-04-15;;;30.434782608695652
setor bueno;1750.0;1.0;500.0;86.0;1.0;3.0;2.0;2020-04-15;;;20.348837209302324
setor bueno;1500.0;56.0;700.0;127.0;2.0;3.0;2.0;2020-04-15;;;11.811023622047244
