;AREAP;qual;perc_qual_AP
61089;5103403999019;6;0.054193732990229754
61090;5103403999019;7;0.053574410294630795
61091;5103403999019;8;0.0840930506261924
61092;5103403999019;9;0.05108272007792631
61093;5103403999019;10;0.0434347838982441
61094;5103403999019;11;0.1666515341139138
61095;5103403999019;12;0.005089917982691772
61096;5103403999019;13;0.00684844128376645
61097;5103403999019;14;0.005529875157905339
61098;5103403999019;15;0.017648552403424098
61099;5103403999019;16;0.01137553026070818
61100;5103403999019;17;0.0008242759758714705
61103;5103403999020;1;0.18309665313150447
61105;5103403999020;2;0.042683485374877095
61106;5103403999020;3;0.047400036916182026
61107;5103403999020;4;0.09282565513486363
61108;5103403999020;5;0.0661191304860017
61109;5103403999020;6;0.050332124643233216
61110;5103403999020;7;0.06518368474758239
61111;5103403999020;8;0.09792405522797096
61112;5103403999020;9;0.05282619627772417
61113;5103403999020;10;0.05521490392893767
61114;5103403999020;11;0.19732797676168892
61115;5103403999020;12;0.007895405003796884
61116;5103403999020;13;0.009192313488703816
61117;5103403999020;14;0.006400263778969719
61118;5103403999020;15;0.017795163497569235
61119;5103403999020;16;0.005959352316448332
61120;5103403999020;17;0.00182359928394576
61122;5103403999021;1;0.32571249782633654
61124;5103403999021;2;0.07133928004988911
61125;5103403999021;3;0.07296648796780832
61126;5103403999021;4;0.12737903116043023
61127;5103403999021;5;0.08483794416219446
61128;5103403999021;6;0.05324481845175381
61129;5103403999021;7;0.05839563933097795
61130;5103403999021;8;0.0712451825568195
61131;5103403999021;9;0.02800942417615763
61132;5103403999021;10;0.02783910305828401
61133;5103403999021;11;0.06804610903687831
61134;5103403999021;12;0.002216666761476046
61135;5103403999021;13;0.0013847694696853357
61136;5103403999021;14;0.001438347641313538
61137;5103403999021;15;0.0034540851916292866
61138;5103403999021;17;0.0024906131583659927
61141;5103403999022;1;0.27827872821380356
61143;5103403999022;2;0.06234245673458896
61144;5103403999022;3;0.06657498628595443
61145;5103403999022;4;0.12210021053724439
61146;5103403999022;5;0.07916135354465674
61147;5103403999022;6;0.056179767564801204
61148;5103403999022;7;0.06657689700864779
61149;5103403999022;8;0.07959692257516361
61150;5103403999022;9;0.04710452096617749
61151;5103403999022;10;0.026865805021788283
61152;5103403999022;11;0.09466924439027635
61153;5103403999022;12;0.003676932076989514
61154;5103403999022;13;0.0056915687824902325
61155;5103403999022;14;0.0042167287008400625
61156;5103403999022;15;0.0046810616384476
61157;5103403999022;16;0.0022828159581296825
61160;5103403999023;1;0.3420402646918251
61162;5103403999023;2;0.07679817591631534
61163;5103403999023;3;0.08444445144972834
61164;5103403999023;4;0.12957094857956056
61165;5103403999023;5;0.07821882855186307
61166;5103403999023;6;0.053588167488334566
61167;5103403999023;7;0.04922876843453609
61168;5103403999023;8;0.06344500060735171
61169;5103403999023;9;0.03158661630360001
61170;5103403999023;10;0.019980089534702587
61171;5103403999023;11;0.06217849874967022
61172;5103403999023;12;0.0005026898237774737
61173;5103403999023;13;0.0018439387320076624
61174;5103403999023;14;0.0006465945339966821
61175;5103403999023;15;0.0024524762061020884
61176;5103403999023;16;0.0023091707685285235
61177;5103403999023;17;0.0011653196281001634
61180;5108402999001;1;0.33087430360055714
61182;5108402999001;2;0.06001656116853461
61183;5108402999001;3;0.07197892232427189
61184;5108402999001;4;0.11672071618666228
61185;5108402999001;5;0.11352383486719488
61186;5108402999001;6;0.06057328612399839
61187;5108402999001;7;0.05925904963500427
61188;5108402999001;8;0.060869478861069484
61189;5108402999001;9;0.023966782538965285
61190;5108402999001;10;0.01966098242399182
61191;5108402999001;11;0.0631406025018904
61192;5108402999001;12;0.005366189656647747
61193;5108402999001;13;0.001880705107772132
61194;5108402999001;14;0.0012842008984766588
61195;5108402999001;15;0.006755378923420179
61196;5108402999001;16;0.004129005181543073
61198;5108402999002;1;0.27977757582215235
61200;5108402999002;2;0.05878586661388062
61201;5108402999002;3;0.05785482945309001
61202;5108402999002;4;0.10806463489101863
61203;5108402999002;5;0.08493769482274624
61204;5108402999002;6;0.04825997165155881
61205;5108402999002;7;0.05854480907224647
61206;5108402999002;8;0.07002195400143625
61207;5108402999002;9;0.03884809189229585
61208;5108402999002;10;0.02783722142691423
61209;5108402999002;11;0.12622563329530634
61210;5108402999002;12;0.0055187738890653745
61211;5108402999002;13;0.00426045575331201
61212;5108402999002;14;0.013382427506833352
61213;5108402999002;15;0.012850520236948585
61214;5108402999002;16;0.003812523148371754
61215;5108402999002;17;0.0010170165228228323
61218;5108402999003;1;0.27655673325722624
61220;5108402999003;2;0.04453471633013083
61221;5108402999003;3;0.050120161660917255
61222;5108402999003;4;0.10071651094801705
61223;5108402999003;5;0.07161850869842236
61224;5108402999003;6;0.06060313826201069
61225;5108402999003;7;0.051987341423498305
61226;5108402999003;8;0.08253196637970095
61227;5108402999003;9;0.04264953419723551
61228;5108402999003;10;0.03852564546860665
61229;5108402999003;11;0.13256583712243483
61230;5108402999003;12;0.006703454798604638
61231;5108402999003;13;0.007104050110615874
61232;5108402999003;14;0.006625243001422601
61233;5108402999003;15;0.018006305175951885
61234;5108402999003;16;0.008828431472704
61235;5108402999003;17;0.0003224216925004085
61237;5108402999004;1;0.2842073720683674
61239;5108402999004;2;0.06617339144664502
61240;5108402999004;3;0.0694399284712156
61241;5108402999004;4;0.11325446983856957
61242;5108402999004;5;0.0815038470566964
61243;5108402999004;6;0.055791810506007865
61244;5108402999004;7;0.053507373684441466
61245;5108402999004;8;0.0706494604916763
61246;5108402999004;9;0.036739312034965575
61247;5108402999004;10;0.04169400074390223
61248;5108402999004;11;0.10291624417541892
61249;5108402999004;12;0.0028995486876978917
61250;5108402999004;13;0.005993417973639728
61251;5108402999004;14;0.006832755940160241
61252;5108402999004;15;0.004407615301568505
61253;5108402999004;16;0.0030280267678225088
61254;5108402999004;17;0.0009614248112047632
61257;5108402999005;1;0.1765943186535299
61259;5108402999005;2;0.036375564628115066
61260;5108402999005;3;0.03845087858571133
61261;5108402999005;4;0.0853717157048948
61262;5108402999005;5;0.04846962120800878
61263;5108402999005;6;0.042825531217265775
61264;5108402999005;7;0.042292454082219696
61265;5108402999005;8;0.08271623963088973
61266;5108402999005;9;0.04463960150521996
61267;5108402999005;10;0.042188165310712115
61268;5108402999005;11;0.22561244602236963
61269;5108402999005;12;0.021327282401077088
61270;5108402999005;13;0.02078726298673571
61271;5108402999005;14;0.024851582063532506
61272;5108402999005;15;0.04189947499721027
61273;5108402999005;16;0.02051080042457404
61274;5108402999005;17;0.005087060577933621
61276;5108402999006;1;0.2990438707444892
61278;5108402999006;2;0.055236908282699594
61279;5108402999006;3;0.06779944958134096
61280;5108402999006;4;0.11800401247890507
61281;5108402999006;5;0.090548411305984
61282;5108402999006;6;0.05758989083752645
61283;5108402999006;7;0.05465219367741437
61284;5108402999006;8;0.08251916302387635
61285;5108402999006;9;0.03835417542113795
61286;5108402999006;10;0.024823689428678988
61287;5108402999006;11;0.09942611564028786
61288;5108402999006;12;0.0015951708310248094
61289;5108402999006;13;0.0007107601382645851
61290;5108402999006;14;0.0034919163960854416
61291;5108402999006;15;0.004042176515303992
61292;5108402999006;16;0.0017783555858730885
61293;5108402999006;17;0.0003837401111073211
61296;5108402999007;1;0.29051792017997624
61298;5108402999007;2;0.061615542962210425
61299;5108402999007;3;0.07591863237029485
61300;5108402999007;4;0.12568009575787686
61301;5108402999007;5;0.0947446122286538
61302;5108402999007;6;0.05850465059409302
61303;5108402999007;7;0.0549396069751706
61304;5108402999007;8;0.07291717730698069
61305;5108402999007;9;0.03576102985793698
61306;5108402999007;10;0.027653776008940062
61307;5108402999007;11;0.07840204211103508
61308;5108402999007;12;0.001578366978152371
61309;5108402999007;13;0.006193234751258183
61310;5108402999007;14;0.004497001139204403
61311;5108402999007;15;0.0076648552161255375
61312;5108402999007;16;0.0024758422857030847
61313;5108402999007;17;0.0009356132763879192
61316;5108402999008;1;0.2239719583179956
61318;5108402999008;2;0.05380689355970789
61319;5108402999008;3;0.055005517356716147
61320;5108402999008;4;0.1177513780779775
61321;5108402999008;5;0.07373686208616054
61322;5108402999008;6;0.05928411791721657
61323;5108402999008;7;0.06248326522123883
61324;5108402999008;8;0.09285657481635536
61325;5108402999008;9;0.04286001253258787
61326;5108402999008;10;0.031281437586314555
61327;5108402999008;11;0.13405671524539656
61328;5108402999008;12;0.008922152496216194
61329;5108402999008;13;0.005453180978057772
61330;5108402999008;14;0.010629743174693621
61331;5108402999008;15;0.018560268684738448
61332;5108402999008;16;0.008497401845999402
61333;5108402999008;17;0.0008425201026272302
61336;5108402999009;1;0.26684038004266125
61338;5108402999009;2;0.057033039121348904
61339;5108402999009;3;0.059818340509645185
61340;5108402999009;4;0.10746782030094387
61341;5108402999009;5;0.08511668675330976
61342;5108402999009;6;0.06109416719052148
61343;5108402999009;7;0.059771041451487816
61344;5108402999009;8;0.08477994894956196
61345;5108402999009;9;0.04722135801723797
61346;5108402999009;10;0.03310197631321865
61347;5108402999009;11;0.1090126523114181
61348;5108402999009;12;0.005698049666941918
61349;5108402999009;13;0.004078600384818427
61350;5108402999009;14;0.005341172432921447
61351;5108402999009;15;0.008132895191169972
61352;5108402999009;16;0.004441440824479824
61353;5108402999009;17;0.0010504305383131829
61356;5200050001001;1;0.3128123936350935
61358;5200050001001;2;0.08873791986002778
61359;5200050001001;3;0.06394791576146282
61360;5200050001001;4;0.1388217982181073
61361;5200050001001;5;0.08835535157395633
61362;5200050001001;6;0.0660579650172137
61363;5200050001001;7;0.04317383760348176
61364;5200050001001;8;0.05315526922118384
61365;5200050001001;9;0.029905890831781322
61366;5200050001001;10;0.023820406454196596
61367;5200050001001;11;0.06762471000821162
61368;5200050001001;12;0.0028567856025864184
61369;5200050001001;13;0.0042343253753123105
61370;5200050001001;14;0.0009034446590514085
61371;5200050001001;15;0.012136539837445554
61372;5200050001001;16;0.0016444179481519023
61373;5200050001001;17;0.0018110283927358208
61375;5200258001001;1;0.3920637680714636
61377;5200258001001;2;0.06751353937000103
61378;5200258001001;3;0.06764539372321687
61379;5200258001001;4;0.14371768640824606
61380;5200258001001;5;0.0903384518316996
61381;5200258001001;6;0.05802923908007438
61382;5200258001001;7;0.04286354471034026
61383;5200258001001;8;0.0637616580323064
61384;5200258001001;9;0.023514962312375758
61385;5200258001001;10;0.009877907198907864
61386;5200258001001;11;0.03829579071710971
61387;5200258001001;12;0.0005595942947672786
61388;5200258001001;13;0.0006826080161680021
61389;5200258001001;15;0.0011358562333230553
61392;5200258001002;1;0.3916865343179013
61394;5200258001002;2;0.06087494642636782
61395;5200258001002;3;0.08043541361666996
61396;5200258001002;4;0.13002971301948518
61397;5200258001002;5;0.09154162967636388
61398;5200258001002;6;0.05372226451564042
61399;5200258001002;7;0.05181533338148791
61400;5200258001002;8;0.06459878485140032
61401;5200258001002;9;0.02223166776809612
61402;5200258001002;10;0.011466891329387583
61403;5200258001002;11;0.03770228960740911
61404;5200258001002;12;0.00132674560164711
61405;5200258001002;13;0.00027030828323474726
61406;5200258001002;14;0.001121082673897266
61407;5200258001002;15;0.0002988800749053147
61408;5200258001002;16;0.0008775148561062608
61411;5200258001003;1;0.38399459864407726
61413;5200258001003;2;0.06377123775110573
61414;5200258001003;3;0.07282855169157516
61415;5200258001003;4;0.11038726837626096
61416;5200258001003;5;0.07975177488828562
61417;5200258001003;6;0.05904353896880048
61418;5200258001003;7;0.053122977833179104
61419;5200258001003;8;0.07618740634899471
61420;5200258001003;9;0.024364656908199375
61421;5200258001003;10;0.01595888396804554
61422;5200258001003;11;0.053753320858531344
61423;5200258001003;12;0.0003154331745628012
61424;5200258001003;13;0.0018583514685066602
61425;5200258001003;14;0.001795153702829042
61426;5200258001003;15;0.001940228172638821
61427;5200258001003;16;0.000645741590967447
61428;5200258001003;17;0.00028087565344011293
61431;5200258001004;1;0.36369498536580813
61433;5200258001004;2;0.05926766534624068
61434;5200258001004;3;0.06639977476500238
61435;5200258001004;4;0.10713243560977077
61436;5200258001004;5;0.09021084900832943
61437;5200258001004;6;0.0598549725385152
61438;5200258001004;7;0.06231782005004538
61439;5200258001004;8;0.06810506181922697
61440;5200258001004;9;0.03346036040047603
61441;5200258001004;10;0.0242347064576413
61442;5200258001004;11;0.05775115243627999
61443;5200258001004;12;0.0010416436201239523
61444;5200258001004;13;0.0014813172664007693
61445;5200258001004;14;0.00046063404059956084
61446;5200258001004;15;0.003678170749443997
61447;5200258001004;16;0.0004102510410350314
61448;5200258001004;17;0.000498199485060535
61451;5201405999001;1;0.31608469875952167
61453;5201405999001;2;0.07635045612494601
61454;5201405999001;3;0.0751756251318173
61455;5201405999001;4;0.12215169395033626
61456;5201405999001;5;0.08643925258357621
61457;5201405999001;6;0.06312061675560249
61458;5201405999001;7;0.0638847677454309
61459;5201405999001;8;0.05676146345200488
61460;5201405999001;9;0.03453258729254314
61461;5201405999001;10;0.030960971799950603
61462;5201405999001;11;0.06525072089650934
61463;5201405999001;12;0.0029484542267467365
61464;5201405999001;14;0.00161188218765976
61465;5201405999001;15;0.0028011734977456382
61466;5201405999001;16;0.0019256355956090675
61468;5201405999002;1;0.366412116733458
61470;5201405999002;2;0.0768943494126442
61471;5201405999002;3;0.09482362243013298
61472;5201405999002;4;0.12449310202368094
61473;5201405999002;5;0.0997480831099245
61474;5201405999002;6;0.05242216695098333
61475;5201405999002;7;0.054094613145543625
61476;5201405999002;8;0.05145358035209421
61477;5201405999002;9;0.02009994018924641
61478;5201405999002;10;0.017690140853192014
61479;5201405999002;11;0.03566920557168763
61480;5201405999002;12;0.001074986721560248
61481;5201405999002;13;0.0008359488932963372
61482;5201405999002;14;0.0011507058926441137
61483;5201405999002;15;0.002394764682924981
61484;5201405999002;16;0.0007426730369863276
61487;5201405999003;1;0.36857763339510213
61489;5201405999003;2;0.07772000493977853
61490;5201405999003;3;0.08552147309871588
61491;5201405999003;4;0.1501630055325036
61492;5201405999003;5;0.07873654512899217
61493;5201405999003;6;0.04722476264249879
61494;5201405999003;7;0.04575456272619181
61495;5201405999003;8;0.0621721476945319
61496;5201405999003;9;0.0280557667636691
61497;5201405999003;10;0.01612539899382158
61498;5201405999003;11;0.037260003735435504
61499;5201405999003;12;0.0007318854899089598
61500;5201405999003;13;0.0004467334540652215
61501;5201405999003;15;0.0004953755561069478
61502;5201405999003;16;0.0005107451295783869
61503;5201405999003;17;0.000503955719099452
61506;5201405999004;1;0.32404918419613976
61508;5201405999004;2;0.06933429655048261
61509;5201405999004;3;0.07439025227742996
61510;5201405999004;4;0.12245384835109809
61511;5201405999004;5;0.09340413688309385
61512;5201405999004;6;0.06143801362305462
61513;5201405999004;7;0.06980397172624844
61514;5201405999004;8;0.0694972958250619
61515;5201405999004;9;0.024485270322931997
61516;5201405999004;10;0.016341919327734527
61517;5201405999004;11;0.06947118259388169
61518;5201405999004;12;0.0007107159359071773
61519;5201405999004;13;0.0014442947674913101
61520;5201405999004;14;0.0005671714104516576
61521;5201405999004;15;0.0017905092595643687
61522;5201405999004;17;0.0008179369494279589
61524;5201405999005;1;0.3092012450146329
61526;5201405999005;2;0.0689076718538482
61527;5201405999005;3;0.07974234334848428
61528;5201405999005;4;0.13984819775823046
61529;5201405999005;5;0.08404457994252611
61530;5201405999005;6;0.05086142081183913
61531;5201405999005;7;0.05708796555874887
61532;5201405999005;8;0.07157698285756994
61533;5201405999005;9;0.03463485255278975
61534;5201405999005;10;0.02191524126899838
61535;5201405999005;11;0.06946123004244123
61536;5201405999005;12;0.0005707691225936824
61537;5201405999005;13;0.0017664516714509153
61538;5201405999005;14;0.002060320545054257
61539;5201405999005;15;0.005630402617406094
61540;5201405999005;16;0.00205168560283353
61541;5201405999005;17;0.0006386394305524754
61543;5201405999006;1;0.20233205866571174
61545;5201405999006;2;0.04169783409419717
61546;5201405999006;3;0.04610249911782581
61547;5201405999006;4;0.08657077438300723
61548;5201405999006;5;0.06176299480275489
61549;5201405999006;6;0.0594207736978345
61550;5201405999006;7;0.057952628311407774
61551;5201405999006;8;0.08182727689025222
61552;5201405999006;9;0.04852770264333922
61553;5201405999006;10;0.040247898755076346
61554;5201405999006;11;0.2004753362202468
61555;5201405999006;12;0.013491783414252365
61556;5201405999006;13;0.012391126768070578
61557;5201405999006;14;0.008215526378587
61558;5201405999006;15;0.02428601616900008
61559;5201405999006;16;0.011578627796212933
61560;5201405999006;17;0.003119141892223338
61562;5201405999007;1;0.27134858604304407
61564;5201405999007;2;0.06270113740027278
61565;5201405999007;3;0.06296400925621902
61566;5201405999007;4;0.1102209227945703
61567;5201405999007;5;0.08693042994809706
61568;5201405999007;6;0.050135793444869896
61569;5201405999007;7;0.06469844893807498
61570;5201405999007;8;0.07546967894826993
61571;5201405999007;9;0.040658064643933796
61572;5201405999007;10;0.03544273825065456
61573;5201405999007;11;0.11110782065295369
61574;5201405999007;12;0.004272007622789882
61575;5201405999007;13;0.007771174927136568
61576;5201405999007;14;0.003132841992205059
61577;5201405999007;15;0.009731095873458466
61578;5201405999007;16;0.002294733537289991
61579;5201405999007;17;0.0011205157261599903
61581;5201405999008;1;0.27317693833112305
61583;5201405999008;2;0.06061416524905602
61584;5201405999008;3;0.05122125189578987
61585;5201405999008;4;0.11245244503887311
61586;5201405999008;5;0.0806446202845478
61587;5201405999008;6;0.06925490295744872
61588;5201405999008;7;0.059388310116680366
61589;5201405999008;8;0.06826664473316492
61590;5201405999008;9;0.047413378175150796
61591;5201405999008;10;0.032763393749180816
61592;5201405999008;11;0.11850535640455084
61593;5201405999008;12;0.0036495651913994705
61594;5201405999008;13;0.004495791433604903
61595;5201405999008;14;0.002550885296635915
61596;5201405999008;15;0.012565726452495363
61597;5201405999008;16;0.003036624690298263
61600;5201405999009;1;0.2586347040985885
61602;5201405999009;2;0.04878441944946114
61603;5201405999009;3;0.060420631247334836
61604;5201405999009;4;0.14107156475709662
61605;5201405999009;5;0.08466438116656644
61606;5201405999009;6;0.08304537712617849
61607;5201405999009;7;0.06918166147689149
61608;5201405999009;8;0.08791940660714125
61609;5201405999009;9;0.03921347218713229
61610;5201405999009;10;0.026454675790524497
61611;5201405999009;11;0.09396041793926213
61612;5201405999009;12;0.004365502872171729
61613;5201405999009;13;0.0012416676537112684
61614;5201405999009;15;0.0010421176279393986
61616;5201405999010;1;0.3286411075281634
61618;5201405999010;2;0.07261642869478296
61619;5201405999010;3;0.08110731269920865
61620;5201405999010;4;0.12520694250971662
61621;5201405999010;5;0.09272462829547606
61622;5201405999010;6;0.06029265175332777
61623;5201405999010;7;0.0549267296270188
61624;5201405999010;8;0.06311432745806202
61625;5201405999010;9;0.03218717073969228
61626;5201405999010;10;0.020536934467369445
61627;5201405999010;11;0.060043343436731136
61628;5201405999010;12;0.000686667517029605
61629;5201405999010;13;0.002627231942757139
61630;5201405999010;14;0.00267758341722734
61631;5201405999010;15;0.0019429868405953738
61632;5201405999010;16;0.0006679530728415929
61634;5201405999011;1;0.33598483349077934
61636;5201405999011;2;0.08786389666452794
61637;5201405999011;3;0.09493235883847688
61638;5201405999011;4;0.11833562605419251
61639;5201405999011;5;0.11612217318580821
61640;5201405999011;6;0.05615200902791388
61641;5201405999011;7;0.05289340233614157
61642;5201405999011;8;0.0560668742343499
61643;5201405999011;9;0.026721054324320283
61644;5201405999011;10;0.019324727970839263
61645;5201405999011;11;0.030677243904902743
61646;5201405999011;12;0.0022389305540461537
61647;5201405999011;13;0.0006325035661605659
61648;5201405999011;14;0.001440366653494794
61649;5201405999011;15;0.000613999194045825
61652;5201405999012;1;0.30523487318830084
61654;5201405999012;2;0.06259215571792982
61655;5201405999012;3;0.07274672783470272
61656;5201405999012;4;0.1535744942337118
61657;5201405999012;5;0.09844056994215822
61658;5201405999012;6;0.05840060380748937
61659;5201405999012;7;0.05631332370283247
61660;5201405999012;8;0.0726733381746267
61661;5201405999012;9;0.033566090491533994
61662;5201405999012;10;0.020358828588990723
61663;5201405999012;11;0.05990128398873469
61664;5201405999012;12;0.0018261361537149706
61665;5201405999012;13;0.0011280426798639305
61666;5201405999012;15;0.0010612933522035205
61667;5201405999012;16;0.0017283219459540468
61668;5201405999012;17;0.0004539161972522393
61671;5201405999013;1;0.24906109294863488
61673;5201405999013;2;0.05301501896447319
61674;5201405999013;3;0.06196578809140891
61675;5201405999013;4;0.11223370013293973
61676;5201405999013;5;0.09450261846726123
61677;5201405999013;6;0.06144139676971328
61678;5201405999013;7;0.06493397222809345
61679;5201405999013;8;0.09166171665206656
61680;5201405999013;9;0.044145749005612155
61681;5201405999013;10;0.035122371709048104
61682;5201405999013;11;0.11561097724909107
61683;5201405999013;12;0.003939550402989465
61684;5201405999013;13;0.0020585984604631993
61685;5201405999013;14;0.003566186256191996
61686;5201405999013;15;0.00457064374792445
61687;5201405999013;16;0.0017844782537462147
61688;5201405999013;17;0.0003861406603421202
61690;5201405999014;1;0.2605806267356119
61692;5201405999014;2;0.052920556030117145
61693;5201405999014;3;0.047171514979408996
61694;5201405999014;4;0.08526210990206858
61695;5201405999014;5;0.09787301049801352
61696;5201405999014;6;0.06539469118141482
61697;5201405999014;7;0.05960529856470185
61698;5201405999014;8;0.09252673390316758
61699;5201405999014;9;0.04073961782846407
61700;5201405999014;10;0.033184439481315185
61701;5201405999014;11;0.14105784638362737
61702;5201405999014;12;0.0034631128471407837
61703;5201405999014;13;0.005671685048549733
61704;5201405999014;14;0.003911510668247552
61705;5201405999014;15;0.006142280867216135
61706;5201405999014;16;0.004044609328437582
61707;5201405999014;17;0.00045035575249725336
61709;5201405999015;1;0.21876223643380954
61711;5201405999015;2;0.03676978774270095
61712;5201405999015;3;0.05830698658178608
61713;5201405999015;4;0.10702857121301672
61714;5201405999015;5;0.06592457514863825
61715;5201405999015;6;0.060475213175235985
61716;5201405999015;7;0.06897608430795978
61717;5201405999015;8;0.09395962707851957
61718;5201405999015;9;0.04539773497094015
61719;5201405999015;10;0.04607637333581295
61720;5201405999015;11;0.15674426333027058
61721;5201405999015;12;0.010302112646320685
61722;5201405999015;13;0.00828129157214797
61723;5201405999015;14;0.002961549423281593
61724;5201405999015;15;0.013573220390223722
61725;5201405999015;16;0.0036181925765785493
61726;5201405999015;17;0.002842180072756586
61728;5205497001001;1;0.28690027452188127
61730;5205497001001;2;0.05073455966540358
61731;5205497001001;3;0.05861753218787924
61732;5205497001001;4;0.09481238798053347
61733;5205497001001;5;0.07129975481437452
61734;5205497001001;6;0.05484228929440028
61735;5205497001001;7;0.05650570150877975
61736;5205497001001;8;0.08840090420387844
61737;5205497001001;9;0.044132960071823074
61738;5205497001001;10;0.03522663799836541
61739;5205497001001;11;0.14014901240458677
61740;5205497001001;12;0.002623380998588305
61741;5205497001001;13;0.0028738298766624567
61742;5205497001001;14;0.003803296102979419
61743;5205497001001;15;0.0062034636139386284
61744;5205497001001;16;0.0024156225895930854
61745;5205497001001;17;0.0004583921663323179
61748;5208004001001;1;0.37789101204183084
61750;5208004001001;2;0.07064793501518364
61751;5208004001001;3;0.08541259770760433
61752;5208004001001;4;0.12819566722845568
61753;5208004001001;5;0.08128012541047493
61754;5208004001001;6;0.04332926415230126
61755;5208004001001;7;0.03857440568717526
61756;5208004001001;8;0.058192905889055686
61757;5208004001001;9;0.03284637126324281
61758;5208004001001;10;0.02203289518169306
61759;5208004001001;11;0.054388924013964855
61760;5208004001001;12;0.0012072193309050727
61761;5208004001001;13;0.001551848132304498
61762;5208004001001;14;0.0010799062775382455
61763;5208004001001;15;0.0033689226682698144
61766;5208004001002;1;0.2981091650855607
61768;5208004001002;2;0.056496795115150086
61769;5208004001002;3;0.07308970137296832
61770;5208004001002;4;0.10816031445582479
61771;5208004001002;5;0.08004858857203866
61772;5208004001002;6;0.05051166719832539
61773;5208004001002;7;0.051529660732190355
61774;5208004001002;8;0.06366852151850563
61775;5208004001002;9;0.03471048599711112
61776;5208004001002;10;0.04026704416801011
61777;5208004001002;11;0.10936555410268897
61778;5208004001002;12;0.005613525803997321
61779;5208004001002;13;0.003778280118103064
61780;5208004001002;14;0.005803954437142811
61781;5208004001002;15;0.015351199485144046
61782;5208004001002;16;0.0034955418372386556
61784;5208004001003;1;0.23211128157680352
61786;5208004001003;2;0.03895925637141001
61787;5208004001003;3;0.04939710103600059
61788;5208004001003;4;0.10508088235310746
61789;5208004001003;5;0.063309508577512
61790;5208004001003;6;0.03595944686411878
61791;5208004001003;7;0.05504605026884122
61792;5208004001003;8;0.10303066243512864
61793;5208004001003;9;0.05154765391797477
61794;5208004001003;10;0.04275026665958577
61795;5208004001003;11;0.1483298602235141
61796;5208004001003;12;0.010806389909440878
61797;5208004001003;13;0.01167939111722635
61798;5208004001003;14;0.009183012109761954
61799;5208004001003;15;0.02797373955408294
61800;5208004001003;16;0.010496871767442118
61801;5208004001003;17;0.00433862525804903
61804;5208004001004;1;0.4029951338358413
61806;5208004001004;2;0.08498176943404678
61807;5208004001004;3;0.09594239189948307
61808;5208004001004;4;0.14900631524961852
61809;5208004001004;5;0.06983665209229611
61810;5208004001004;6;0.05382293275655914
61811;5208004001004;7;0.03568173700180102
61812;5208004001004;8;0.03738591288156937
61813;5208004001004;9;0.01657812105802855
61814;5208004001004;10;0.010497062027771802
61815;5208004001004;11;0.03622335520805663
61816;5208004001004;12;0.0013963948443856383
61817;5208004001004;13;0.0023400692865448826
61818;5208004001004;14;0.0008958141267608599
61819;5208004001004;15;0.001582078036166336
61820;5208004001004;16;0.0008342602610699423
61823;5208707999001;1;0.09290018415711684
61825;5208707999001;2;0.020221090088445446
61826;5208707999001;3;0.028688341401320757
61827;5208707999001;4;0.05949080280266335
61828;5208707999001;5;0.024865269350319272
61829;5208707999001;6;0.037743067466063714
61830;5208707999001;7;0.036101780890916556
61831;5208707999001;8;0.0692204070023937
61832;5208707999001;9;0.04141949589979514
61833;5208707999001;10;0.0421980802479287
61834;5208707999001;11;0.2418468331682539
61835;5208707999001;12;0.036284736031451305
61836;5208707999001;13;0.03420206230913823
61837;5208707999001;14;0.02915521127392059
61838;5208707999001;15;0.08733972206004223
61839;5208707999001;16;0.09572781502401646
61840;5208707999001;17;0.022595100826213695
61843;5208707999002;1;0.10008445995300316
61845;5208707999002;2;0.016530097914539608
61846;5208707999002;3;0.020656668787636476
61847;5208707999002;4;0.048604153459612685
61848;5208707999002;5;0.02576177635259982
61849;5208707999002;6;0.02217205353823023
61850;5208707999002;7;0.02326770020490392
61851;5208707999002;8;0.06402334820159238
61852;5208707999002;9;0.039000291266797674
61853;5208707999002;10;0.03591787405684707
61854;5208707999002;11;0.19102783241980412
61855;5208707999002;12;0.04845007099156168
61856;5208707999002;13;0.03444858446726319
61857;5208707999002;14;0.0382251606754318
61858;5208707999002;15;0.11956453181653331
61859;5208707999002;16;0.12866267155549507
61860;5208707999002;17;0.04360272433814779
61862;5208707999003;1;0.09805966794667588
61864;5208707999003;2;0.012257365251971188
61865;5208707999003;3;0.019290245060728923
61866;5208707999003;4;0.051126296269791295
61867;5208707999003;5;0.015425437786918886
61868;5208707999003;6;0.02152463410718355
61869;5208707999003;7;0.033637094374383704
61870;5208707999003;8;0.051852804757168025
61871;5208707999003;9;0.027162005227221047
61872;5208707999003;10;0.03561331198138571
61873;5208707999003;11;0.19331353154302855
61874;5208707999003;12;0.03791228102598358
61875;5208707999003;13;0.03641055758949118
61876;5208707999003;14;0.046516335579183846
61877;5208707999003;15;0.1229710328436383
61878;5208707999003;16;0.14626456721644007
61879;5208707999003;17;0.0506628314388063
61881;5208707999004;1;0.12137054451463257
61883;5208707999004;2;0.03411962271781413
61884;5208707999004;3;0.024055689068049817
61885;5208707999004;4;0.05575747602367601
61886;5208707999004;5;0.03576637828466331
61887;5208707999004;6;0.030377251217494964
61888;5208707999004;7;0.03943619104859794
61889;5208707999004;8;0.06838978014902546
61890;5208707999004;9;0.032878824242098696
