;AP;num_employees_clt;num_firms
3016;4314902999031;12042;2602
3017;4314902999032;7765;2120
3018;4314902999033;13595;4078
3019;4314902999034;6798;1116
3020;4314902999035;1313;805
3021;4314902999036;6290;1421
3022;4314902999037;9658;2318
3023;4314902999038;4994;2003
3024;4314902999039;3433;1527
3025;4314902999040;1397;727
3026;4314902999041;4444;2194
3027;4314902999042;5166;2380
3028;4314902999043;1260;639
3029;4314902999044;43500;6855
3030;4314902999045;7953;2214
3031;4314902999046;20406;9162
3032;4314902999047;12244;4775
3033;4314902999048;8135;4529
3034;4314902999049;6818;2739
3035;4315602001001;868;468
3036;4315602001002;3290;842
3037;4315602001003;3884;1270
3038;4315602001004;2674;919
3039;4315602001005;1540;519
3040;4315602001006;785;335
3041;4315602001007;15730;3311
3042;4315602001008;3436;1142
3043;4315602001009;4534;285
3044;4315602501001;22;2
3045;4318705001001;2002;536
3046;4318705001002;8325;2447
3047;4318705001003;396;338
3048;4318705001004;1208;579
3049;4318705001005;7374;869
3050;4318705001006;1778;504
3051;4318705001007;1933;612
3052;4318705001008;3821;605
3053;4318705001009;20214;2530
3054;4318705001010;8886;2731
3055;4319901001001;10507;2477
3056;4319901001002;2383;531
3057;4319901001003;3386;626
3058;4319901001004;7377;1427
3059;4320008001001;898;478
3060;4320008001002;3257;841
3061;4320008001003;1503;825
3062;4320008001004;1334;575
3063;4320008001005;4382;306
3064;4320008001006;7417;1949
3065;4323002001001;1654;669
3066;4323002001002;1823;924
3067;4323002001003;542;332
3068;4323002001004;508;401
3069;4323002001005;4163;1338
3070;4323002001006;4921;1278
3071;4323002001007;387;319
3072;4323002001008;776;630
3073;4323002001009;1092;346
3074;4323002001010;1390;600
3075;4323002001011;484;159
3076;5002704999001;1957;379
3077;5002704999002;1694;361
3078;5002704999003;1500;499
3079;5002704999004;1047;406
3080;5002704999005;3281;622
3081;5002704999006;2573;562
3082;5002704999007;755;382
3083;5002704999008;2231;586
3084;5002704999009;786;348
3085;5002704999010;3123;769
3086;5002704999011;911;394
3087;5002704999012;1950;799
3088;5002704999013;4418;370
3089;5002704999014;415;215
3090;5002704999015;12410;1686
3091;5002704999016;27656;3326
3092;5002704999017;21031;4629
3093;5002704999018;1427;450
3094;5002704999019;6070;1387
3095;5002704999020;2758;674
3096;5002704999021;3453;533
3097;5002704999022;4653;1020
3098;5002704999023;4311;900
3099;5002704999024;4676;782
3100;5002704999025;5055;922
3101;5002704999026;2709;190
3102;5002704999027;821;198
3103;5002704999028;9747;1564
3104;5002704999029;4266;558
3105;5002704999030;26538;4955
3106;5002704999031;12239;1917
3107;5002704999032;16957;2477
3108;5103403999001;3778;449
3109;5103403999002;19778;2890
3110;5103403999003;6623;1238
3111;5103403999004;14096;2204
3112;5103403999005;11542;2086
3113;5103403999006;20109;4012
3114;5103403999007;12297;2542
3115;5103403999008;6403;1550
3116;5103403999009;7044;1165
3117;5103403999010;16951;2523
3118;5103403999011;4450;647
3119;5103403999012;3355;995
3120;5103403999013;357;95
3121;5103403999014;1817;334
3122;5103403999015;7816;1542
3123;5103403999016;2852;529
3124;5103403999017;11529;1963
3125;5103403999018;1721;527
3126;5103403999019;4558;978
3127;5103403999020;841;246
3128;5103403999021;74;55
3129;5103403999022;10074;733
3130;5103403999023;1568;390
3131;5108402999001;2100;333
3132;5108402999002;1099;433
3133;5108402999003;3365;660
3134;5108402999004;4898;1139
3135;5108402999005;11538;2447
3136;5108402999006;3776;748
3137;5108402999007;4504;708
3138;5108402999008;5747;1149
3139;5108402999009;1391;296
3140;5200050001001;1140;401
3141;5200258001001;279;175
3142;5200258001002;2311;681
3143;5200258001003;4511;1505
3144;5200258001004;3;23
3145;5201405999001;3639;711
3146;5201405999002;6371;662
3147;5201405999003;880;209
3148;5201405999004;6908;845
3149;5201405999005;8109;837
3150;5201405999006;20086;1697
3151;5201405999007;6277;995
3152;5201405999008;3882;735
3153;5201405999009;915;272
3154;5201405999010;8925;1745
3155;5201405999011;11295;236
3156;5201405999012;5113;561
3157;5201405999013;3626;825
3158;5201405999014;2520;504
3159;5201405999015;8746;830
3160;5205497001001;2456;894
3161;5208004001001;1102;555
3162;5208004001002;3029;896
3163;5208004001003;5851;1902
3164;5208004001004;1849;305
3165;5208707999001;33153;4301
3166;5208707999002;47624;5711
3167;5208707999003;22887;4233
3168;5208707999004;13531;1942
3169;5208707999005;7854;1809
3170;5208707999006;7608;1469
3171;5208707999007;11239;1335
3172;5208707999008;24321;2112
3173;5208707999009;5212;1360
3174;5208707999010;9408;1974
3175;5208707999011;24499;4015
3176;5208707999012;11785;2802
3177;5208707999013;8293;1429
3178;5208707999014;10831;3012
3179;5208707999015;4279;910
3180;5208707999016;18439;3553
3181;5208707999017;31310;9287
3182;5208707999018;5563;1049
3183;5208707999019;22641;4917
3184;5208707999020;3532;879
3185;5208707999021;10832;1050
3186;5208707999022;28075;2276
3187;5208707999023;7707;681
3188;5208707999024;1081;305
3189;5208707999025;3748;900
3190;5208707999026;3990;1035
3191;5208707999027;6154;877
3192;5208707999028;343;167
3193;5208707999029;8304;1585
3194;5208707999030;5870;1118
3195;5208707999031;2683;586
3196;5208707999032;2327;785
3197;5208707999033;17697;2589
3198;5208707999034;1219;449
3199;5208707999035;10793;2032
3200;5208707999036;2853;1032
3201;5208707999037;228;169
3202;5208707999038;10491;2492
3203;5208707999039;4060;1153
3204;5208806001001;4209;1038
3205;5212501001001;1786;238
3206;5212501001002;692;283
3207;5212501001003;5094;953
3208;5212501001004;2742;728
3209;5212501001005;1583;523
3210;5212501001006;4762;1730
3211;5212501001007;1180;260
3212;5214507001001;5353;1782
3213;5215231001001;2875;850
3214;5215603001001;1478;953
3215;5217609001001;3835;1308
3216;5219753001001;2966;1088
3217;5220454001001;9896;1983
3218;5221403001001;2300;544
3219;5221403001002;5246;1047
3220;5221403001003;1872;339
3221;5221403001004;1715;347
3222;5221858001001;1386;541
3223;5221858001002;3917;790
3224;5221858001003;2497;575
3225;5221858001004;4008;780
3226;5221858001005;602;152
3227;5300108999001;41747;4650
3228;5300108999002;22610;2611
3229;5300108999003;4320;1251
3230;5300108999004;2913;838
3231;5300108999005;29517;4039
3232;5300108999006;73648;7137
3233;5300108999007;6084;936
3234;5300108999008;2350;518
3235;5300108999009;2328;520
3236;5300108999010;17677;1612
3237;5300108999011;83988;8283
3238;5300108999012;4109;1068
3239;5300108999013;5935;1001
3240;5300108999014;1947;332
3241;5300108999015;828;410
3242;5300108999016;888;285
3243;5300108999017;1617;539
3244;5300108999018;4513;826
3245;5300108999019;12995;1053
3246;5300108999020;28485;4606
3247;5300108999021;13971;2648
3248;5300108999022;2812;790
3249;5300108999023;952;306
3250;5300108999024;694;202
3251;5300108999025;2323;164
3252;5300108999026;906;254
3253;5300108999027;898;330
3254;5300108999028;4767;1030
3255;5300108999029;7118;1551
3256;5300108999030;10317;2672
3257;5300108999031;11096;2416
3258;5300108999032;3002;991
3259;5300108999033;3211;968
3260;5300108999034;928;165
3261;5300108999035;4538;1508
3262;5300108999036;6222;1824
3263;5300108999037;5725;1263
3264;5300108999038;2023;989
3265;5300108999039;1066;386
3266;5300108999040;1128;420
3267;5300108999041;4768;870
3268;5300108999042;321;198
3269;5300108999043;2265;601
3270;5300108999044;2053;185
3271;5300108999045;1866;488
3272;5300108999046;1080;386
3273;5300108999047;946;397
3274;5300108999048;621;140
3275;5300108999049;240;123
3276;5300108999050;3825;1453
3277;5300108999051;2227;1009
3278;5300108999052;2033;658
3279;5300108999053;1530;827
3280;5300108999054;543;394
3281;5300108999055;6506;1517
3282;5300108999056;22009;1284
3283;5300108999057;3968;1040
3284;5300108999058;537;269
3285;5300108999059;290;169
3286;5300108999060;2573;511
3287;5300108999061;2201;676
3288;5300108999062;2695;625
3289;5300108999063;678;216
3290;5300108999064;606;203
3291;5300108999065;3413;284
3292;5300108999066;713;243
3293;5300108999067;271;175
3294;5300108999068;1319;325
3295;5300108999069;4503;759
3296;5300108999070;1625;145
3297;5300108999071;721;283
3298;5300108999072;1071;171
3299;5300108999073;876;334
3300;5300108999074;56693;3720
3301;5300108999075;2346;544
3302;5300108999076;1518;403
3303;5300108999077;3332;842
3304;5300108999078;26503;2152
3305;5300108999079;15894;1286
3306;5300108999080;5359;784
3307;5300108999081;6496;1516
3308;5300108999082;30360;7129
3309;5300108999083;2374;623
3310;5300108999084;4815;1234
3311;5300108999085;3589;934
3312;5300108999086;2893;661
3313;5300108999087;2251;476
3314;5300108999088;3618;412
3315;5300108999089;4190;364
3316;5300108999090;2548;1009
3317;5300108999091;3312;749
3318;5300108999092;2937;744
3319;5300108999093;1444;344
3320;5300108999094;1961;854
3321;5300108999095;1053;507
3322;5300108999096;1365;390
3323;5300108999097;9635;2132
3324;5300108999098;1492;545
3325;5300108999099;2168;720
3326;5300108999100;2211;656
3327;5300108999101;968;372
3328;5300108999102;6606;1783
3329;5300108999103;468;106
3330;5300108999104;1720;432
3331;5300108999105;14889;2873
3332;5300108999106;9220;1855
