AREAP;num_employees_clt;num_firms
3522000001001;1436621986;72
3522109003001;3102;345
3522109003002;6312;356
3522109003003;457;46
3522109003004;927;108
3522109003005;1289;197
3522158001001;240;24
3522208003001;4058;175
3522208003002;210;28
3522208003003;372;48
3522208003004;5625;191
3522208003005;473;64
3522208003006;6614;269
3522208003007;6114;397
3522307003001;3481;512
3522307003002;4905;317
3522307003003;3757;91
3522307003004;5874;347
3522307003005;2239;89
3522307003006;5933;591
3522307003007;6789;807
3522406003001;1581;131
3522406003002;6538;464
3522406003003;2036;269
3522406003004;599;88
3522406003005;6541;883
3522505005001;3394;424
3522505005002;1141690702;176
3522505005003;356;53
3522505005004;135;23
3522505005005;514;62
3522505005006;286;18
3522505005007;1967;71
3522505005008;321;34
3522505005009;1668;61
3522505005010;656;55
3522505005011;637;59
3522505005012;9958;160
3522505005013;4497;56
3522604003001;1699;73
3522604003002;2834;243
3522604003003;17103;1194
3522653001001;385;36
3522703003001;7344;979
3522703003002;1130;267
3522802001001;1697;205
3522901001001;3749;233
3523008001001;960;128
3523107005001;2019;84
3523107005002;2887;127
3523107005003;658;55
3523107005004;1101;78
3523107005005;1147555450;73
3523107005006;1146483279;504
3523107005007;857;67
3523107005008;8347;320
3523107005009;1078;50
3523107005010;1003;95
3523107005011;504;89
3523107005012;1403;76
3523107005013;1183650674;164
3523107005014;521;36
3523107005015;943;73
3523107005016;466;64
3523206003001;1948;295
3523206003002;5506;506
3523305002001;1201;185
3523305002002;1;1
3523404003001;2759;158
3523404003002;3149;110
3523404003003;5440;130
3523404003004;18681;1445
3523404003005;5697;441
3523503001001;2994;348
3523602001001;2974;236
3523701001001;748;130
3523800001001;1936472104;150
3523909003001;1140238587;173
3523909003002;268;40
3523909003003;1173969696;87
3523909003004;8067;352
3523909003005;10532;969
3523909003006;2280275127;489
3523909003007;1140153590;1334
3524006003001;1628;73
3524006003002;16891;828
3524105003001;357;73
3524105003002;6143;887
3524204001001;766;124
3524303003001;1758;150
3524303003002;12353;1035
3524303003003;6729;647
3524402005001;16938;1590
3524402005002;18443;298
3524402005003;1766;139
3524402005004;926;52
3524402005005;5257;414
3524402005006;3288;100
3524402005007;4613;216
3524402005008;3703;144
3524501001001;2737;147
3524600001001;3050;360
3524709003001;20658;820
3524709003002;8670;238
3524808003001;4296;532
3524808003002;5413;865
3524907001001;2828;122
3525003003001;852;84
3525003003002;1146184971;45
3525003003003;425;45
3525003003004;16028;661
3525003003005;905;167
3525102003001;5684;584
3525102003002;1572;131
3525201001001;6411;388
3525300003001;3469;219
3525300003002;3821;304
3525300003003;3848;258
3525300003004;15811;1499
3525300003005;1454;170
3525300003006;3796;506
3525300003007;7820;668
3525409001001;550;86
3525508001001;1877;324
3525607001001;509;83
3525706003001;6280;761
3525706003002;1974;145
3525805001001;569;56
3525854001001;956;67
3525904005001;7286;141
3525904005002;1145836086;155
3525904005003;1136933793;263
3525904005004;491;98
3525904005005;1353;161
3525904005006;6412;510
3525904005007;5300;697
3525904005008;6052;258
3525904005009;28676;1828
3525904005010;1145879825;741
3525904005011;4766;176
3525904005012;28755;347
3525904005013;9207;282
3525904005014;1143;51
3525904005015;1898;229
3525904005016;583;30
3525904005017;5019;235
3525904005018;16295;285
3525904005019;4335;418
3525904005020;1934;206
3525904005021;442;69
3525904005022;3418;403
3525904005023;3517;270
3525904005024;1048;143
3526001001001;4457;444
3526100001001;1338413451;333
3526209003001;3664;275
3526308001001;707;120
3526407001001;7887;628
3526506001001;682;141
3526605001001;787;63
3526704003001;11050;842
3526704003002;996;89
3526704003003;2946;348
3526704003004;1356;217
3526704003005;3809;361
3526803003001;2388;193
3526803003002;8149;454
3526803003003;8576;738
3526902005001;3245;381
3526902005002;13071;714
3526902005003;1934435573;1256
3526902005004;6197;463
3526902005005;7456;573
3526902005006;29384;2774
3527009001001;1696;174
3527108003001;9013;857
3527108003002;1784;178
3527108003003;14844;537
3527207003001;312;54
3527207003002;3646;308
3527207003003;3997;315
3527207003004;7686;810
3527256001001;228;36
3527306003001;14110;538
3527306003002;4029;100
3527405001001;5936;453
3527504001001;605;76
3527603001001;4575;197
3527702001001;448;73
3527801001001;650;74
3527900001001;365;84
3528007001001;4198;283
3528106001001;1692;174
3528205001001;469;84
3528304001001;503;83
3528403003001;289;42
3528403003002;7878;510
3528502003001;1122;96
3528502003002;2682;149
3528502003003;10689;852
3528601001001;1370;190
3528700001001;2147;105
3528809001001;2917;304
3528858001001;1266;85
3528908001001;317;67
3529005005001;5271;361
3529005005002;4802;146
3529005005003;902;204
3529005005004;8829;946
3529005005005;751;143
3529005005006;1042;179
3529005005007;4121;293
3529005005008;23353;2301
3529005005009;1434229492;521
3529005005010;3254;234
3529104001001;344;43
3529203001001;3082;452
3529302003001;713;141
3529302003002;1527;97
3529302003003;16130;952
3529302003004;8148;469
3529401005001;11922;1002
3529401005002;421;76
3529401005003;318;46
3529401005004;13273;389
3529401005005;1692;163
3529401005006;279;53
3529401005007;2755;76
3529401005008;259;66
3529401005009;1755;162
3529401005010;384;40
3529401005011;98;20
3529401005012;1100;128
3529401005013;2413;145
3529401005014;373;57
3529401005015;251;64
3529401005016;16427;490
3529401005017;1145145527;174
3529401005018;12228;280
3529401005019;370;84
3529401005020;107;32
3529401005021;65;27
3529500001001;1781;99
3529609001001;709;102
3529658001001;258;34
3529708001001;4304;374
3529807001001;1717;305
3529906001001;2527;348
3530003001001;369;67
3530102003001;3790;601
3530201001001;2917;279
3530300003001;4816;368
3530300003002;6990;844
3530409001001;458;70
3530508003001;1708;222
3530508003002;4163;287
3530508003003;7743;766
3530508003004;2219;290
3530607005001;1747;129
3530607005002;1791;131
3530607005003;4903;348
3530607005004;1147987515;2200
3530607005005;1147991276;226
3530607005006;365;29
3530607005007;3237;128
3530607005008;246;41
3530607005009;546;83
3530607005010;1058;52
3530607005011;926;112
3530607005012;1147984916;169
3530607005013;897;143
3530607005014;777;46
3530607005015;1147263009;64
3530607005016;1147909401;182
3530607005017;1147262836;54
3530607005018;213;47
3530607005019;1147263809;132
3530607005020;9275;502
3530607005021;8753;180
3530607005022;4675;380
3530607005023;478;41
3530607005024;10163;320
3530706003001;419;78
3530706003002;584;70
3530706003003;1904;105
3530706003004;2851;206
3530706003005;1327;221
3530706003006;10218;868
3530706003007;12258;878
3530706003008;9925;215
3530805003001;9356;915
3530805003002;14130;638
3530805003003;1938068634;496
3530805003004;622;58
3530904001001;531;71
3531001001001;1268;38
3531100003001;3389;340
3531100003002;1420;273
3531209001001;1534;159
3531308003001;9720;963
3531308003002;4348;291
3531407001001;5181;527
3531506001001;3623;551
3531605001001;531;74
3531704001001;942;151
3531803003001;9395;533
3531803003002;1026;82
3531902003001;4295;637
3532009001001;14006;296
3532058001001;741;59
3532108001001;499;81
3532157001001;335;56
3532207001001;2057;64
3532306001001;682;114
3532405001001;2088;168
3532504001001;1447;201
3532603001001;1734722583;322
3532702001001;1045;98
3532801001001;928;114
3532827001001;1702;66
3532843001001;176;19
3532868001001;230;40
3532900001001;3537;125
3533007001001;2207;365
3533106001001;219;22
3533205001001;1231;55
3533254001001;339;59
3533304001001;265;43
3533403003001;1932681235;385
3533403003002;11911;580
3533502003001;685;110
3533502003002;7367;831
3533601001001;3883;222
3533700001001;606;115
3533809001001;296;51
3533908003001;9341;774
3533908003002;3637;539
3534005001001;1876;77
3534104001001;835;108
3534203001001;3943;63
3534302003001;1079;150
3534302003002;9987;890
3534401005001;22529;411
3534401005002;2727;233
3534401005003;8173;446
3534401005004;1200;157
3534401005005;416;84
3534401005006;1529;116
3534401005007;1137014614;750
3534401005008;1136616396;760
3534401005009;2273675932;2848
3534401005010;1136826077;550
3534401005011;2599;351
3534401005012;1136732068;324
3534401005013;1587;188
3534401005014;3712;159
3534401005015;952;166
3534401005016;3034;235
3534401005017;2317;277
3534401005018;1077;174
3534500001001;357;61
3534609003001;2858;258
3534609003002;4152;581
3534708003001;1329;217
3534708003002;3188;287
3534708003003;2715;191
3534708003004;15798;1416
3534708003005;2296;197
3534757001001;2428;136
3534807001001;907;120
3534906001001;1251;233
3535002001001;1983;223
3535101001001;764;98
3535200001001;928;203
3535309001001;3599;479
3535408001001;2886;365
3535507003001;706;89
3535507003002;11997;724
3535606001001;2775;316
3535705001001;1809;138
3535804001001;4402;449
3535903001001;533;68
3536000001001;3238;272
3536109001001;1438824021;130
3536208001001;4132;271
3536257001001;266;38
3536307001001;2780;372
3536406001001;1902;135
3536505003001;2467;74
3536505003002;308;46
3536505003003;1124237928;165
3536505003004;33459;1415
3536570001001;201;35
3536604001001;945;199
3536703003001;1445;175
3536703003002;9729;744
3536802001001;632;88
3536901001001;387;65
3537008001001;3830;478
3537107003001;8988;707
3537107003002;4294;468
3537156001001;476;44
3537206001001;780;64
3537305003001;857;69
3537305003002;9534;1229
3537305003003;1784;248
3537404003001;4920;512
3537503001001;1996;167
3537602003001;247;45
3537602003002;2452;367
3537602003003;1334539470;490
3537701001001;798;99
3537800003001;788;41
3537800003002;6525;833
3537909001001;5563;619
3538006003001;551;72
3538006003002;8172;709
3538006003003;1130;86
3538006003004;7039;428
3538006003005;4690;162
3538006003006;3124;453
3538006003007;4365;342
3538105001001;1735723701;260
3538204001001;1633;207
3538303001001;559;98
3538501001001;1441;145
3538600001001;3634;432
3538709005001;18292;1629
3538709005002;10632;1154
3538709005003;16458;1298
3538709005004;2251;337
3538709005005;663;85
3538709005006;1141;182
3538709005007;1934230782;199
3538709005008;6188;338
3538709005009;3901;165
3538709005010;198;31
3538709005011;6771;387
3538709005012;14264;392
3538709005013;5022;188
3538709005014;5785;301
3538709005015;380;86
3538709005016;5808;707
3538709005017;1224;176
3538709005018;2080;114
3538709005019;8447;771
3538709005020;4192;254
3538808003001;1041;101
3538808003002;4576;648
3538907001001;3269;461
3539004001001;2285;342
3539103001001;3300;113
3539202001001;4114;498
3539301003001;5044;97
3539301003002;832;87
3539301003003;6821;316
3539301003004;7644;1007
3539400001001;1668;285
3539509003001;6667;334
3539509003002;947;189
3539608001001;842;103
3539707001001;624;54
3539806003001;1147487514;71
3539806003002;1147489441;125
3539806003003;1334538144;243
3539806003004;955;111
3539806003005;27715;898
3539905001001;859;132
3540002001001;6784;508
3540101001001;482;95
3540200003001;7532;362
3540200003002;856;107
3540259001001;479;74
3540309001001;1714;36
3540408001001;503;81
3540507001001;1108;173
3540606003001;4952;273
3540606003002;6612;768
3540705003001;1532638102;1173
3540705003002;1350;144
3540754001001;1083;128
3540804001001;4145;295
3540853001001;188;18
3540903001001;6118;223
3541000005001;1334752284;1080
3541000005002;2716231383;983
3541000005003;5520;916
3541000005004;12976;735
3541000005005;597;107
3541000005006;354;42
3541000005007;1334713735;98
3541000005008;804;84
3541000005009;1518;189
3541000005010;3420;263
3541059001001;958;133
3541109001001;550;84
3541208001001;1871;321
3541307003001;795;142
3541307003002;5981;627
3541406005001;15885;1638
3541406005002;12603;1449
3541406005003;1572;233
3541406005004;14030;954
3541406005005;2612;293
3541406005006;1418;175
3541406005007;2892;119
3541406005008;4631;372
3541406005009;307;95
3541406005010;1956;195
3541406005011;2649;180
3541406005012;1758;143
3541505003001;1034;180
3541505003002;4692;653
3541604003001;6913;64
3541604003002;4967;500
3541653001001;437;68
3541703001001;3954;247
3541802001001;716;51
3541901001001;1676;133
3542008001001;945;132
3542107001001;2988;190
3542206003001;5383;515
3542206003002;1278;166
3542305001001;508;97
3542404001001;3792;438
3542503001001;1119;138
3542602003001;1199;200
3542602003002;10473;1056
3542701001001;1512;165
3542800001001;409;39
3542909001001;1724;270
3543006001001;2991;255
3543105001001;708;152
3543204001001;662;94
3543238001001;278;52
3543253001001;1149;74
3543303003001;1820;109
3543303003002;4234;209
3543303003003;3146;241
3543303003004;4349;213
3543303003005;976;137
3543303003006;9402;585
3543402005001;3275154531;3878
3543402005002;18511;1879
3543402005003;1471;270
3543402005004;2356;286
3543402005005;1639793766;204
3543402005006;2975;331
3543402005007;9152;591
3543402005008;1638780981;890
3543402005009;18383;901
3543402005010;1224;205
3543402005011;12679;616
3543402005012;9328;788
3543402005013;5212;606
3543402005014;1691462410;281
3543402005015;25899;2380
3543402005016;10922;1016
3543402005017;1636378390;1486
3543402005018;1900;307
3543402005019;1753;250
3543501001001;470;56
3543600001001;409;83
3543709001001;1523;165
3543808001001;1433;210
3543907003001;1451;102
3543907003002;1561;57
3543907003003;21696;1837
3543907003004;6199;116
3543907003005;2074;175
3543907003006;2003;238
3543907003007;1809;275
3543907003008;11156;296
3543907003009;2952;152
3543907003010;9172;799
3544004003001;8711;498
3544103003001;167;35
3544103003002;3343;186
3544202001001;745;150
3544251001001;5498537634;255
3544301001001;2417;126
3544400001001;317;53
3544509001001;239;51
3544608001001;597;68
3544707001001;368;41
3544806001001;671;118
3544905001001;2131;275
3545001001001;1876;269
3545100001001;423;62
3545159001001;1433;172
3545209003001;2736;142
3545209003002;1140139116;658
3545209003003;1140137565;210
3545209003004;2668;119
3545209003005;4795;187
3545209003006;7068;568
3545308003001;4797;369
3545308003002;456;41
3545407001001;1229;135
3545506001001;631;72
3545605001001;3005;235
3545704001001;863;98
3545803003001;5902;198
3545803003002;351;72
3545803003003;10099;778
3545803003004;751;53
3545803003005;1207;232
3545803003006;855;169
3545803003007;13311;686
3545803003008;8433;749
3546009001001;2251;230
3546108001001;378;52
3546207001001;1298;134
3546256001001;27;4
3546306003001;4274;367
3546306003002;2101;287
3546405003001;962;180
3546405003002;9789;1015
3546504001001;302;45
3546603003001;1592;185
3546603003002;5608;584
3546702001001;6070;325
3546801003001;1826;136
3546801003002;8476;534
3546900001001;760;87
3547007001001;1071;133
3547106001001;685;53
3547205001001;235;39
3547304003001;10500;517
3547304003002;2813;129
3547304003003;31945;1606
3547304003004;16276;682
3547403001001;330;57
3547502003001;6160;700
3547601001001;5074;511
3547650001001;212;18
3547700001001;3867;433
3547809005001;16248;1203
3547809005002;2005;200
3547809005003;27067;1407
3547809005004;287;41
3547809005005;62963;2926
3547809005006;1084;170
3547809005007;1161;193
3547809005008;7091;525
3547809005009;6040;412
3547809005010;1268;148
3547809005011;582;69
3547809005012;4525;564
3547809005013;404;50
3547809005014;1371;162
3547809005015;2684;324
3547809005016;3655;323
3547809005017;3552;422
3547809005018;1149783518;890
3547809005019;10925;425
3547809005020;1142283296;244
3547809005021;1885;245
3547809005022;9056;297
3547809005023;7064;540
3547908001001;901;227
3548005001001;6528;579
3548054001001;2829;202
3548104001001;1178;191
3548203001001;953;200
3548302001001;289;40
3548401001001;432;68
3548500005001;7;7
3548500005002;5676;217
3548500005003;1334700942;287
