;AP;num_employees_clt;num_firms
3073;4323002001009;528;276
3074;4323002001010;528;602
3075;4323002001011;223;81
3076;5002704999001;1738;161
3077;5002704999002;706;179
3078;5002704999003;448;333
3079;5002704999004;514;210
3080;5002704999005;689;316
3081;5002704999006;857;282
3082;5002704999007;429;246
3083;5002704999008;1515;261
3084;5002704999009;437;207
3085;5002704999010;937;450
3086;5002704999011;863;332
3087;5002704999012;899;614
3088;5002704999013;2696;284
3089;5002704999014;80;60
3090;5002704999015;8018;1478
3091;5002704999016;11136;2812
3092;5002704999017;16906;4151
3093;5002704999018;536;353
3094;5002704999019;3386;1122
3095;5002704999020;875;424
3096;5002704999021;1219;312
3097;5002704999022;1337;560
3098;5002704999023;2779;1037
3099;5002704999024;2519;409
3100;5002704999025;3239;614
3101;5002704999026;691;59
3102;5002704999027;453;99
3103;5002704999028;5369;1403
3104;5002704999029;816;276
3105;5002704999030;16667;3806
3106;5002704999031;6191;1317
3107;5002704999032;7185;1363
3108;5103403999001;2684;260
3109;5103403999002;13456;3678
3110;5103403999003;3124;888
3111;5103403999004;6189;1954
3112;5103403999005;6054;1222
3113;5103403999006;9971;3413
3114;5103403999007;7509;1828
3115;5103403999008;3064;1090
3116;5103403999009;4280;807
3117;5103403999010;9234;1755
3118;5103403999011;1558;342
3119;5103403999012;1078;493
3120;5103403999013;22;30
3121;5103403999014;793;155
3122;5103403999015;3259;958
3123;5103403999016;1061;294
3124;5103403999017;5305;1344
3125;5103403999018;614;354
3126;5103403999019;1908;582
3127;5103403999020;276;173
3128;5103403999021;30;18
3129;5103403999022;2590;319
3130;5103403999023;134;105
3131;5108402999001;517;163
3132;5108402999002;365;224
3133;5108402999003;1404;361
3134;5108402999004;2680;797
3135;5108402999005;5990;2081
3136;5108402999006;1534;483
3137;5108402999007;2876;578
3138;5108402999008;4975;768
3139;5108402999009;821;135
3140;5200050001001;370;160
3141;5200258001001;62;40
3142;5200258001002;296;236
3143;5200258001003;1513;613
3144;5201405999001;1738;712
3145;5201405999002;2214;582
3146;5201405999003;572;147
3147;5201405999004;1486;366
3148;5201405999005;2103;296
3149;5201405999006;12594;1107
3150;5201405999007;3596;412
3151;5201405999008;887;256
3152;5201405999009;235;153
3153;5201405999010;5872;868
3154;5201405999011;3751;160
3155;5201405999012;527;236
3156;5201405999013;2084;705
3157;5201405999014;924;217
3158;5201405999015;2099;475
3159;5205497001001;979;822
3160;5208004001001;617;359
3161;5208004001002;970;461
3162;5208004001003;2561;1543
3163;5208004001004;223;120
3164;5208707999001;17657;3784
3165;5208707999002;18176;4410
3166;5208707999003;18173;4203
3167;5208707999004;8424;1633
3168;5208707999005;3117;967
3169;5208707999006;5899;1330
3170;5208707999007;10513;1205
3171;5208707999008;8184;935
3172;5208707999009;2454;876
3173;5208707999010;4746;1096
3174;5208707999011;14757;2784
3175;5208707999012;3655;1413
3176;5208707999013;5929;670
3177;5208707999014;4356;1814
3178;5208707999015;1995;593
3179;5208707999016;13993;2943
3180;5208707999017;19859;7483
3181;5208707999018;7567;1055
3182;5208707999019;14677;4167
3183;5208707999020;1644;703
3184;5208707999021;6855;643
3185;5208707999022;9983;1525
3186;5208707999023;2849;441
3187;5208707999024;577;142
3188;5208707999025;2215;684
3189;5208707999026;1735;525
3190;5208707999027;3145;464
3191;5208707999028;144;103
3192;5208707999029;3610;1062
3193;5208707999030;1373;474
3194;5208707999031;676;340
3195;5208707999032;570;390
3196;5208707999033;7987;1612
3197;5208707999034;485;287
3198;5208707999035;7247;1522
3199;5208707999036;2316;610
3200;5208707999037;58;45
3201;5208707999038;4870;1708
3202;5208707999039;2425;627
3203;5208806001001;2551;1021
3204;5212501001001;221;112
3205;5212501001002;188;107
3206;5212501001003;597;215
3207;5212501001004;784;352
3208;5212501001005;871;295
3209;5212501001006;6191;1642
3210;5212501001007;589;150
3211;5214507001001;3406;2794
3212;5215231001001;1143;659
3213;5215603001001;987;450
3214;5217609001001;1631;843
3215;5219753001001;1321;694
3216;5220454001001;2715;1163
3217;5221403001001;1336;422
3218;5221403001002;3005;806
3219;5221403001003;998;247
3220;5221403001004;749;201
3221;5221858001001;238;173
3222;5221858001002;2484;1039
3223;5221858001003;1002;428
3224;5221858001004;51;40
3225;5221858001005;58;59
3226;5300108999001;28120;4351
3227;5300108999002;14734;2103
3228;5300108999003;3275;901
3229;5300108999004;1446;767
3230;5300108999005;14078;2380
3231;5300108999006;41496;6450
3232;5300108999007;3344;777
3233;5300108999008;1803;438
3234;5300108999009;1698;446
3235;5300108999010;5461;843
3236;5300108999011;59303;4714
3237;5300108999012;12013;1147
3238;5300108999013;2134;608
3239;5300108999014;617;218
3240;5300108999015;254;280
3241;5300108999016;192;151
3242;5300108999017;672;295
3243;5300108999018;1585;599
3244;5300108999019;2680;479
3245;5300108999020;5372;1144
3246;5300108999021;7391;684
3247;5300108999022;2011;656
3248;5300108999023;426;284
3249;5300108999024;218;148
3250;5300108999025;508;137
3251;5300108999026;773;252
3252;5300108999027;524;327
3253;5300108999028;3215;1030
3254;5300108999029;4240;1274
3255;5300108999030;4329;1379
3256;5300108999031;10984;2987
3257;5300108999032;4921;857
3258;5300108999033;1431;547
3259;5300108999034;30;63
3260;5300108999035;4575;1866
3261;5300108999036;3302;1737
3262;5300108999037;3350;959
3263;5300108999038;1225;530
3264;5300108999039;257;122
3265;5300108999040;310;291
3266;5300108999041;1902;929
3267;5300108999042;2;44
3268;5300108999043;394;170
3269;5300108999044;151;119
3270;5300108999045;640;307
3271;5300108999046;128;98
3272;5300108999047;253;133
3273;5300108999048;300;93
3274;5300108999049;91;49
3275;5300108999050;935;1136
3276;5300108999051;1039;1031
3277;5300108999052;910;366
3278;5300108999053;923;494
3279;5300108999054;108;137
3280;5300108999055;3068;1240
3281;5300108999056;6539;864
3282;5300108999057;578;189
3283;5300108999058;1345;251
3284;5300108999059;15;58
3285;5300108999060;937;584
3286;5300108999061;926;498
3287;5300108999062;1821;523
3288;5300108999063;2685;243
3289;5300108999064;67;81
3290;5300108999065;544;221
3291;5300108999066;617;296
3292;5300108999067;200;164
3293;5300108999068;1297;490
3294;5300108999069;2098;564
3295;5300108999070;71;77
3296;5300108999071;284;265
3297;5300108999072;142;43
3298;5300108999073;539;264
3299;5300108999074;47148;2313
3300;5300108999075;831;396
3301;5300108999076;1649;349
3302;5300108999077;1608;834
3303;5300108999078;19920;1311
3304;5300108999079;776;135
3305;5300108999080;2102;516
3306;5300108999081;1706;760
3307;5300108999082;30719;9667
3308;5300108999083;1683;509
3309;5300108999084;1762;688
3310;5300108999085;917;654
3311;5300108999086;764;340
3312;5300108999087;783;312
3313;5300108999088;482;236
3314;5300108999089;423;225
3315;5300108999090;1403;387
3316;5300108999091;2186;805
3317;5300108999092;796;407
3318;5300108999093;248;200
3319;5300108999094;390;308
3320;5300108999095;283;274
3321;5300108999096;226;125
3322;5300108999097;1533;784
3323;5300108999098;256;346
3324;5300108999099;343;436
3325;5300108999100;393;400
3326;5300108999101;304;269
3327;5300108999102;4792;1740
3328;5300108999103;7;30
3329;5300108999104;245;202
3330;5300108999105;9517;1850
3331;5300108999106;2277;941
